text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"It’s not knock-your-socks-off faster, but if your job depends on your compiling and exporting being super hella fast, it’s not like there’s no difference.",Lean Left,the-verge,1,0,bd233e21-1c80-4333-9375-d159e745cdb5,864b1ad0-9b19-45ed-b162-c539bf1d97d5
: One Woman’s Search for Connection Online by Harriet Gibsone What is it like to come of age with the internet?,Lean Left,the-guardian,0,0,d0f2a413-12ae-4253-82d1-08f4d3073f40,56852912-ab3b-4d1b-817b-6009e6cecf72
"A delightfully retro little red dot appears when you have notifications, and there are lots of ways to personalise the look of the display with different designs, images and animations.",Lean Left,the-guardian,0,0,e56fcdca-cc77-4b88-9cb8-390af25aecbc,5e60a516-ca44-4dd9-af25-ebe6484cc4b6
"That means upstream businesses are making less money, while costs drop for mid- and downstream companies.",Center,cnbc,0,0,d740472e-6fa3-4e90-a792-76287cb9dd38,d7842f5c-fabb-49c3-95af-3b602bf2fba9
"So far, the May 14 primary has largely been a contest between three-term congressman Trone, a self-funded business executive, and two-term Alsobrooks with her phalanx of the state’s Democratic establishment.",Lean Left,washington-post,1,0,73eea1f1-304d-4f62-a056-8b8e0f4390e5,9c0c22f4-c2a5-4bb9-9778-b9f8a360024e
"According to the analysis, funds have doubled their allocation to riskier alternative investments, like private equity and hedge funds, over the past 15 years, leading to an aggregate 30% increase in investment fees as a percentage of total assets.",Lean Right,reason,0,0,aed6be44-d12e-4331-ba26-d8235aa00760,c659a3ea-d5b2-4617-aaeb-7886f29b2c60
"Also, what they discovered was that people seemed to bring or at least have access to small portable grills, sort of like tailgating grills, little braziers where they could grill meat at the time as you watched people fight to the death and animals die.",Center,wired,1,0,26dcbeab-32c4-479d-89a1-e4d35509b7af,0b546dc7-ec79-41b2-8ff5-1608a1e90209
"You had talked about doing the dishes and being able to clean up, and the mundane fabric of your day-to-day having been transformed for the better.",Left,the-atlantic,0,1,dcff5c4d-018d-4fe0-8b3c-b30c6101f80b,4fe4a6fc-88a7-4301-ba61-d389e8f0cfc2
But night one of Watters’ tenure as Fox’s headliner was notable only for how utterly ordinary it was.,Left,alternet,1,0,13a609bf-095e-4a75-9fac-15e8784cdff8,f83d0c8e-680c-413f-b2c3-1f8396b2330a
"But even if he is convicted, will you think less of Trump?",Right,townhall,1,0,c0905d99-30eb-4ab3-b1fd-d612a6e21de2,0d284009-a1f2-4999-bd6a-beb2834b3e24
"They just have a great loaf, they just have a great feel to them.",Center,wired,0,1,2a32530f-f6f7-4885-8a85-90217938e2b7,56237352-e07d-44b2-a7f4-fbb2f5b1f6af
"The judges needled the attorney, Assistant Special Counsel Cecil VanDevender, about how to balance the defendants' free speech rights with the interest in conducting a fair trial.",Center,cnbc,1,0,c6b97a3b-0f2a-46ef-b688-0d08e25b0e0a,57142bdf-9c9a-47a9-b40c-79e545097f2f
"The mainstream media still is terrified-as your own experience with the Guardian indicates-of saying certain things, whether it’s television networks, the New York Times, the Washington Post, the Guardian, or Reuters and AP.",Left,current-affairs,1,0,1ab34499-8f8b-43cc-9b80-aecdeb5f3b46,bcc8080a-2b10-47ff-9d39-7776ff49a259
"A lot of the times, people will kick the ball and then try to get their foot around.",Center,wired,1,1,2c40f89e-61fa-4470-a8fb-96afe498b860,5cfaf70e-f1e0-4277-adb8-f9922a53b475
"Unfortunately, the last-gen versions of the game on PS4 and Xbox One have been cancelled.",Lean Left,the-independent,0,0,3536f5b1-1303-4111-aa8b-88b5c8fdefc7,01896efa-7f6b-42ad-8775-8052859ab986
"We have found that the Bible has been a great guide for life, especially in times of struggle.",Lean Right,washington-times,0,0,05fe34ac-4953-4f49-9d67-1e33db4c1716,6a67adc7-c06b-4983-bbc5-4b2d06c69334
"But to connect with all of these deeply universal stories, it's incredibly healing to kind of see this mirrored in so many ways.",Left,vogue,0,0,01d3a513-b70e-4d65-9c7e-d7b444e570d7,f236a141-0376-4dcf-9e7b-f8907eb82988
"Italy’s trade deficit with China grew from $20 billion in 2019 to $48 billion in 2022, she says.",Center,christian-science-monitor,0,0,d68b6ab1-b2d5-4e2e-803e-757aa938de5b,bf1fc5ba-584a-47ee-b622-d700770effe0
"But that was all over shadowed by misses on sales, weak underlying growth, and a suboptimal outlook for the current quarter and fiscal year 2024.",Center,cnbc,1,0,4e33f2de-28df-4664-9d60-e104538f4edf,212f06c5-3d4d-4552-923e-c53957a47dfc
"But as days went by and as leads dried up, police kept coming back to Drew and his friend.",Lean Left,cbs-news,0,0,2e4ae8ff-b7e5-45a0-8cca-07aa6cffd928,157cbb2d-d7b1-46ab-99e3-8dc5a15ed99d
"Hardcore realists ultimately treat all decisions in terms of national security, very narrowly defined.",Center,foreign-affairs,1,0,fd3fce2a-3187-4080-9b50-f89f19494d6f,38cc384c-364e-4307-8d84-146627d2e508
And what did she get from the Clinton Administration in return for this excellent service?,Lean Right,judicial-watch,1,1,89f5ac17-9b2c-4078-a573-debb080d002c,6e5dc5c4-483f-486f-83b8-38386b16a544
"One of the benefits of having our own engine is that there's so much collaboration going on between our artists, our lighters, our effects team, everything to come together.",Center,wired,0,0,242af33a-ca52-46c8-95a4-cac7c3fe4cc8,7d42f819-0d54-4f39-8f2d-b4ae9263ea1b
"The food is a bit French, a bit Italian, a bit Cape Cod, and yet 100 percent Californian.",Left,esquire,1,0,23859c0d-5b56-46b7-acda-c9969b2e7f25,7a643093-9a9f-4af2-8e88-a098c71aff27
"For 16 years, the couple worked together in the abduction and murder of at least eight girls and young women, the BBC reported.",Lean Left,cbs-news,0,0,5cfadaca-e32d-455a-9447-b7119e2c50e3,ca029819-6e59-49c9-bdaf-f48f7ec7ee63
"In terms of language, it's extraordinary to reflect on the fact that every human being, every infant of human being is born with the produced position of having a universal usage of all possible phonemes existing in all languages.",Left,vogue,0,1,32efbe31-d672-453f-8f67-72abbf0935bc,67f16ddd-d9c8-4bbb-8b6d-824372b6a74c
The Russian-Iranian partnership offers mutual support for aggression both in Europe and the Middle East.,Right,american-thinker,1,0,364073aa-ef68-4f68-b67e-d4ca962cc411,c78b96cf-9851-432f-b0c5-d31527fc90d0
"As a result of becoming responsible for their own welfare and gaining freedom to choose what to grow for consumption or trade, the Pilgrims' productivity surged.",Right,newsmax,0,0,73b3c76c-6c30-4e6d-876e-ae70eeafc6b0,63b05e0b-6791-470b-8b41-c7674f513f49
So it’s imperative that students attend these universities to offer counter-narratives and personal perspectives that challenge prevailing biases.,Right,fox-news,0,0,f3178d8b-92ab-4b74-a676-c102f346340e,e1a0fe7e-916d-48d7-bf1a-3757e54e24ff
"After the atrocities of October 7th, the Israel Defense Forces launched an unprecedented retaliation and, because of the predictable killing and immiseration of innocents which followed, effectively shortened the time that the Biden Administration and European allies were likely to offer unqualified support.",Left,the-new-yorker,1,0,270c66c8-18ea-44b6-af02-f33ca5000f87,3f49ab61-1630-4084-91cc-2a43c0bf86ef
"J Street-which has criticized AIPAC’s support for MAGA insurrectionists, and its attack ads associating progressive Democrats with terrorism-is a notable outlier against the official Israeli stance, as the liberal lobbying group has called for humanitarian pauses that Israel has fiercely resisted.",Lean Left,fair,1,1,e5fbad77-d663-4d8c-9329-afe1d22c8ae0,f935ba12-aed0-4289-9485-0ec5273171f7
"If you owned the assets for more than a year, you can deduct the full market value of donated assets, limited to 30% of your adjusted gross income, Maye explained.",Center,cnbc,0,0,901de124-721e-4bc5-ad25-c4557d5b91ae,08e1a932-e8dd-40ce-aa3b-26d4b0dc0da4
"News judgment is crucial to this job; you’ll think deeply and speak persuasively about what we’re covering, why, and the best ways to do it.",Center,poynter,1,0,5f58dbab-5584-4804-8a68-86fb81ec6630,20932318-43d4-4b42-8b88-fe7803e635a3
If allowed to go unchecked the hate represented by these groups will justify another Holocaust.,Right,american-thinker,1,0,313f33aa-91ca-40e3-be5e-faea116c763c,cfba3d67-f88c-4d80-a139-b46f2a5e8535
So there is little certainty about whether the residents of the Lower Volta will receive compensation.,Lean Left,the-conversation,0,0,0bb8cd9d-8cab-42d3-a7fc-961b40d3c1ba,b32185a9-f8e7-4513-a3e0-98058da08491
Prefer the older generation or have an iPad that doesn't support the new one?,Center,cnet,0,0,ffcd3b87-9bc8-4249-8d5d-f04da1baa466,7312c35f-0d22-488d-a3ef-9fe65d7e65b3
But they were still offering a point system and ways for people to lose weight.,Left,the-atlantic,0,1,60f4410c-4d2c-4121-b49e-8ed4aabdf86f,cc3e75e1-05f8-4245-a1ef-18cb92aff03e
European Union scientists said on Wednesday that 2023 would be the warmest year on record.,Center,voice-of-america,0,0,9862b5da-0308-43b8-8555-c1527bb3763b,ddd01adc-46c9-4c4c-9c7f-a833e266d91f
"Burgess films the crowd during some songs - an initially sweet gesture that, after a while, is reminiscent of the person at every gig who watches the show through their phone.",Lean Left,the-guardian,0,0,85e91b4d-1d81-4fdd-926e-142d26af3ade,e1ab73be-8a55-4e3f-99f7-7510d45d2409
"In order to eliminate inflation, Mr Milei proposes swapping the peso for the United States dollar, the currency which most Argentines prefer to save in.",Lean Left,the-economist,0,0,c8879d18-a87d-4bf4-b834-6c399761e219,37656fc9-6678-43cc-b000-b00ae686f565
"In social relations, individual human rights replaced archaic aristocratic hierarchies as mere subjects became full citizens.",Left,the-nation,0,0,5052ad96-6d48-4fd7-8c1b-1c5b16880e02,6c3051d2-07e5-4f9a-aef0-13b3147d37dd
"It’s smart, chic and good for business - rooms are modern without being over the top, though standard rooms can feel a little tight.",Lean Left,the-independent,1,1,1435ca40-4444-4d7e-869f-b5bb3063d580,b1bd3931-357b-4e49-9108-842c7e0f23ab
"When the Department of Justice filed charges against Google for consenting to illegal online pharmacies purchasing ads on its websites, companies turned to search engine optimization and social media to promote their products instead, according to a 2022 NABP report.",Left,salon,0,0,74a264ec-26b8-4970-9d73-249d4ff06e6d,9c57cc2d-f8c4-4bf2-bbe7-4258270c7fa0
Advertisement *Views expressed in this article are those of the author and not any government agency.,Right,townhall,0,0,6c8e802d-7142-4a76-a761-8e35fb1d9984,abc57dd3-cde4-4716-b546-833386a92d29
"My mother has chosen to leave her mortgage-free home and its contents to him, and to divide the rest of her assets equally between us.",Left,the-atlantic,0,0,95d254f2-a3b4-4824-a81c-3dec1f9253ba,2947d0a9-bd62-4fd2-96eb-00554f0fa6a8
This goes especially for terrorists’ use of digital money - or cryptocurrency - that can be flashed around the world without the scrutiny of banks or regulators.,Center,christian-science-monitor,1,1,fdd4a371-996f-4a53-a5be-775df916eb8b,51380f00-f5cc-49ef-860c-35732b4737f8
25/ Schumer argues faltering US support for Ukraine would make autocrats like Putin happier and embolden Russia.,Left,daily-kos,0,0,8abe3c14-7321-4c8e-b132-c3e2ca801413,f482d083-4222-4b14-99ff-bc4f0dc95c14
"The new Retail Monitor, debuting Monday, is a joint product of CNBC and the National Retail Federation based on data from Affinity Solutions, a leading consumer purchase insights company.",Center,cnbc,0,0,fc1f55df-d7ba-4636-8966-4a02ed31b74c,6725febf-9dd7-4358-ab0a-909258ecaf30
Special counsel David Weiss is calling for a judge to reject Hunter Biden’s request for a trove of documents related to former President Donald Trump to bolster a defense that the current charges against him are due to selective prosecution.,Right,independent-journal-review,0,0,f39bbee7-7fd3-495b-b7a0-264ba0de04ff,6ee65432-e851-4296-87f4-6f5f6793dc63
A Newsmax host and columnist also examines in detail how he says the current president is bringing dishonor to the office.,Right,newsmax,1,1,8c174a24-ca03-4414-8772-05d9018bffd7,47221453-bc3d-4b0a-be15-19c8b26bc4ff
This is Apple Apple-ing - introducing an arbitrary way to differentiate the upgrade models (and upsell you in the process).,Lean Left,the-verge,1,0,dd1402bc-2252-4474-98dd-66692d8e090e,796141bc-e312-400c-bda9-45e6d788ec3d
"In short, we have to be better because we are always held to a much higher standard than the left, but even in that lopsided contest in the marketplace of ideas, we are winning, and it’s driving leftists insane.",Right,american-thinker,1,0,7d421afa-144e-4df7-96a3-2e2927a4f69b,c5409de2-ec5f-40cf-a073-fc9b531adc25
And this is a Made in Heaven coat that is just easy.,Left,vogue,1,0,e2e438a6-cfa9-4944-96ea-80d159a3a645,91fd10ec-b315-4f17-8422-b214ea9d4b5c
Fighting between Israel and Hamas continued on Thursday as a temporary truce agreement came to an end.,Right,independent-journal-review,0,0,2413ce91-5066-43a2-b9c2-27105006c0e1,fb4386a5-7781-4b96-be35-c994e81c2b3a
"The audience erupted in boos at Ramaswamy’s comments, nearly drowning out parts of his remarks.",Right,washington-free-beacon,1,0,dff385c7-993a-4d29-b1f2-8979d327fa63,e35e9321-a939-41fe-bf67-3cb91d2d554f
That’d be like punching the lifeguard who’s swum out to save me from drowning.,Lean Right,washington-times,1,0,0df6b765-87fc-4df2-98fd-e60e53b3eb86,2a305aa0-2f04-446c-abdc-1cf6f879e547
"CLICK HERE TO GET THE FOX NEWS APP In a separate interview with Katie Couric on her podcast, Garten provided a little more context to her relationship with food as a child.",Right,fox-news,0,0,5e605137-e977-475e-8449-d8c26e8f6502,e8e239e2-d355-4110-af9d-79a9f5a05c12
"When his industrialist father uproots the family to a new town and introduces Mahito to his new stepmother, the boy gets in trouble at school and acts out at home.",Lean Left,variety,1,0,49b84d98-cd1d-4e43-8b1b-db4890841b69,564a9bac-12ed-4163-9159-44135b11b14d
"And groups of people standing about and giving each other significant looks, or trudging the beach with buckets or carrying big minimalist crosses.",Lean Left,the-guardian,0,0,8a5c6271-5165-4ee1-8fa1-a2fafca39d19,9061d682-1026-4027-86d8-15aeb69b85af
"But in any case, in yet another improvement from Mike Pence, Carson is one of the very few conservative figures today who has managed to withstand all the slings and arrows of the deranged Left and the sycophantic mainstream media, emerging from such efforts almost completely unscathed.",Right,american-greatness,1,0,c163279d-ffad-4f76-bf02-6760a168d164,33650d33-9d99-46f2-bb50-e53b0631b06d
The media and other Democrats should also stop with the talking points that they want to run against Trump because he would be the easiest to beat.,Right,american-thinker,1,1,e7e72b29-7607-4ba0-a290-2fe062407e0e,906acbd6-f166-4752-aee5-ba5ca7164364
"If turkey trots should be anything, they should be completely optional.",Left,the-atlantic,0,1,f54299bf-e811-4b43-8a82-c41796ed2798,79d5c945-0178-4217-91e7-e33a057f37e4
There are fines for missing jury duty but beware of scammers charging you over the phone.,Lean Left,usa-today,1,0,43002e49-7f20-4478-9018-42d63f4cee20,75530302-e4b5-42c0-a8eb-ea1e19c1204b
The employment of tired proclamations that exculpate the CCP for its actions and attempt to implicate the U.S.,Right,american-greatness,1,0,5b2235be-06c4-451c-9154-5bcfaa4d82ac,21b88ed4-ecaf-446b-8ab9-ed50744020e0
"Our ape ancestors do not locomote the same way a monkey does, swinging through a tree, they locomote differently.",Left,teen-vogue,0,0,bb94569a-e054-480c-a34e-a57c0637e886,5a0ba7d4-4974-4421-bb33-8a944e4d0986
"We worked with the 3D assets for each of the jewelry, and then we created, recreated the background.",Left,vogue,0,0,ef2793a0-3f3b-4398-9336-800a1b7c5490,d62f4c43-e114-4390-8691-dac1aef39e16
"At one point, Saadon was hiding in some bushes while two Hamas fighters sexually assaulted a young woman who kept fighting them, resisting their attempts to remove her clothes.",Lean Right,the-christian-post,1,0,3e316711-66aa-4629-972f-a4cf3f1a26a4,78d2ec49-fd11-4ff3-a17f-e5a90653d3d7
The new target is about 14% above the stock's latest close.,Center,cnbc,0,0,03ca0518-9bd7-48d6-95ec-cc64f5947026,5e296cdd-aa64-405d-aa1a-151a6f9239d1
Suzy has been one of millions of American school kids laboring of what amount to Siberian gulags of the left’s making.,Right,newsmax,1,0,15ea4a26-657f-41aa-9124-f2916b1ace61,5cc310c7-989c-4b4c-9cea-13187c0867de
They’ve already chalked up a win for the Pentagon and a loss for social conservatives this Christmas.,Right,fox-news,0,0,cbd314ce-6b4c-4f37-bb26-4e67bf8687bb,271f82bd-d9bc-43e2-8c78-02e1da624d4d
"The people of Oklahoma deserve an actual man to represent them, not whatever it is they’re getting in Lankford.",Right,the-federalist,1,1,1b429b5c-1dc5-4cb8-81eb-93026e1df948,5da2f0d8-39c6-4229-96e3-98de44ee6a97
"By tuning them higher, they may sound a little, they may sound a little rinky dinky without the rest of the band, but as soon as the other music fills in, they cut through.",Center,wired,1,0,4f6b68e6-8a8b-4479-a0bc-a607ea31e243,56237352-e07d-44b2-a7f4-fbb2f5b1f6af
"And, this year, the East Village received Jiang Diner, a restaurant serving Xinjiang cuisine from the Northwest of China.",Left,alternet,0,0,287e0e50-5d54-4266-b429-b2e966a8f171,156a09ee-7fdf-442c-8ef2-97a4bb9cca4a
"While he doesn’t have a drug or alcohol or gambling addiction, it seems he has a spending or lifestyle addiction.",Center,marketwatch,1,1,4fdf645e-ca5f-4192-aa89-ad5e8e6f2d51,5d3959c9-1600-4749-990e-0580f43818e0
The muscles that are around the eye are very delicate and very sensitive to stressors.,Center,wired,0,0,f6540a51-f27e-4333-9a10-7086d3f60231,427bb214-6513-4dd2-b390-db293c514be3
"We were sinners (as all people are sinners), eager to point out the sins of others.",Right,national-catholic-register,1,0,eb0d7239-bceb-4b3f-a41e-debeac30328a,16e549cf-0ba1-4217-ad11-a0b1c9a6b049
"The final threat is the fragility of the Western coalition First, there is a growing zone of impunity where neither global powers nor global institutions tread.",Lean Left,the-economist,1,0,f0cb1cc7-c029-489d-a905-c0ce3fbe1b04,72f4f927-30f5-4d2c-b3f5-6d09f74727c6
"Penalties for rioting need to be upped and National Guard units need training in anti-riot tactics, he said.",Right,wnd,0,0,da10eafd-e16e-4e09-8696-546db4789ee6,9c63b0c0-254c-4018-bc1f-9a4faad403fe
"Half an hour later, Altman’s ouster was announced in terms so vague that for a few hours, anything from a sex scandal to a massive embezzlement scheme seemed possible.",Left,the-atlantic,1,0,23e7ffca-6883-40c6-969b-787e4fb1ca33,e882aad0-73d8-45d6-b78c-4791b2109637
"The lie that pro-life laws, like the one in Texas, prevent treatment of miscarriage is a particularly harmful piece of anti-women propaganda spread by abortion activists.",Right,newsbusters,1,0,5b486a8f-71b6-48e6-9361-187e35d841c0,983ff6a9-333a-4d9a-9199-eec6e2a85e5d
"Otero and her top lieutenant, Brad Berens, are ideologues who consistently disregard glaring examples of flaws in their system.",Right,newsbusters,1,0,1170fc79-a23b-4126-a02a-7e6c9b466e0b,beb059e6-a852-473c-9ced-5e4eb19d456f
"The spirit Again we’re looking at something sweet here, something luscious, something that goes down smooth, and blooms with aromatics inside your head.",Lean Left,the-guardian,1,1,93cac9fa-83aa-4aec-a971-f80d0a015d49,441e27ec-4067-42bc-baaa-617fe093581f
"Not to conduct searches, seizures, arrests, or other similar direct law enforcement activity.",Left,alternet,0,0,ff7d4bfb-1bd8-4a25-9f70-e25335543db4,2b44fffb-cb71-4b06-a150-a84de9fbf4a1
"Totally normal people in control of the federal government here, folks.",Left,alternet,1,0,1a64d03c-95c9-48e7-a6d2-a93e81474e40,2e7f2003-5773-43d5-a319-43815ac12cb8
"David Mussington, who’s in charge of infrastructure security at CISA, says the goal of the 16-page document is to give useable information in a format that’s easy to understand.",Lean Right,washington-times,0,0,03e224e1-d961-45ae-96c1-2d5cd5a47d65,5b1f949d-1d07-4d2f-9f36-0cdad5422ca5
You can continue to use your burgundy/European Union passport until it expires.,Lean Left,the-independent,0,0,0efb5816-58f7-4dd3-b8c2-7a0dc2fb274b,0a68840f-aeee-4cea-ac13-5bc43b4cb698
"The iPhone 15 Pro isn't a huge departure from previous models, but it offers a big range of refinements.",Center,cnet,0,0,0ceedf41-1246-419d-a8a2-00f69cdccd5d,20906305-3122-4447-80bd-a23f33c425a6
It was briefly tacked on as the supporting feature in a double bill with Nicolas Roeg’s atmospheric psychological thriller Don’t Look Now.,Lean Left,the-conversation,0,0,e853262d-6fc6-499d-bbd0-d37984294f08,ba09bca6-ba03-4e4e-993e-56bd051ccd54
This is a wake-up call to remember our role in the world as believers.,Right,newsmax,0,1,021a0f4c-81d3-4bf2-baa6-17bcde19204e,f5193f7b-7a2a-40ef-a83a-dc019221e46b
"As the endless wars continue to bring massive profits to defense contractors and Western politicians, their tactics to protect their profit margins at the cost of human lives will continue.",Lean Right,rt,1,0,46a47812-2230-4f2b-b365-81173b129ac4,b1c98105-e67f-4ee6-b368-f0fba66932b3
"The Guardian was the first major international news organisation to achieve B Corp status in 2019 and we re-certified in 2023, increasing our overall score and making progress in almost every category.",Lean Left,the-guardian,0,0,e11b7fa9-ffe9-4149-ba3b-88aa75f0c6e6,0efd5e07-0bee-4972-a705-18fa8824a605
One fan favorite was Eli Roth’s trailer for a fictional film called Thanksgiving that sounds pretty familiar.,Left,vox,0,0,9950fa13-e1ad-44d9-8436-0d7e48e14bb6,8b1ce44e-0318-4549-a9c5-bf73c7f82449
"We will actively cooperate with the relevant units on the related work and operations,"" the company said in a statement on Sunday.",Center,cnbc,0,0,30670dea-2f33-4341-84fd-7ac424dc28a4,d9b7de2b-cbd6-4b86-b10f-8637dfc3f35b
"Fortunately, the Age Boom panelists said, a few novel programs and housing communities - from nonprofits, real estate developers and the federal government - are helping address housing problems facing older Americans.",Center,marketwatch,0,0,400bba9b-852f-4992-8237-d03a6e4ad087,2f04c651-c32e-4322-9274-788bb8fc3b81
"And also these annoying captures that we all had to do was kind of helping them understand like the word car, how it's associated to pictures.",Left,vogue,1,0,a8506341-c45c-4907-b599-cf72bd8d2722,b158eb03-98a2-449b-bf59-9dc5337d3554
It also traces the regional and international shifts that changed the environment of this strategy and undermined the effectiveness and validity of its principles and components.,Lean Left,al-jazeera,0,0,0d704e13-dc01-4630-987d-cba70f3306e2,9c05a591-50d1-4976-9012-97c241374407
"The organized lying practiced by totalitarian states is not, as is sometimes claimed, a temporary expedient of the same nature as military deception.",Left,the-atlantic,1,0,3d870405-4357-45af-a5d4-4c3f91b6be77,32ae241d-8ef8-456b-b429-d08d7d872786
"Oh, Brie, Brie.",Right,townhall,0,0,05484f0e-1acb-40a1-82ba-3ea703417207,7c99cdfa-4390-494b-956e-70fb1a242ef5
"If the French have more firearms than the U.K., but don’t necessarily commit more mass shootings, then that logic falls apart.",Left,alternet,0,0,5ec03d3f-bfe1-4ec5-bb9a-05f9bf4e6b2b,174e6c55-7b60-4c4d-89b2-cfee51d080f7
The South Carolina senator has been hoping to appeal to conservative evangelical Christians in Iowa by promising them the moon on abortion restrictions.,Left,vox,1,0,4d1b54b4-1994-440e-86eb-17662ed80a66,4f547a27-e32b-4159-bbe5-65cab6865461
"For poet Zaffar Kunial, indecision is a more joyfully iffy business.",Lean Left,the-guardian,1,0,b1723d0d-0082-4c5c-a802-ec1ab21bc295,f6aeea84-28c9-452e-ad46-b99b17ef86b1
"On December 4, Democrat Karen Smith was sworn in as the new school board president in Central Bucks, Pennsylvania.",Right,the-gateway-pundit,0,0,1b1b3a0d-3a04-4cea-b0d8-810f8485cc46,c6b158b9-02c1-46ba-914e-7f2f09f4d08b
"The raccoon was sitting on a resident’s door mat, but no injuries were reported.",Lean Left,nj,0,0,35cf295b-04c6-43da-a77b-6796414c0c35,a6e199eb-f9a0-42ea-8df7-92c265eaf36a
"For what else is to be made of his rejection of the teachings of Christ, alleging that they are backward and therefore incompatible with world progress?",Right,american-thinker,1,0,c1c22c57-07a7-4234-8156-b9ae64d09957,1f703d36-c129-48ad-8e47-48e25620d91b
"It includes more than 100 calls to action aimed at Congress, civil society, state and local governments, academic institutions, businesses and religious communities.",Center,christian-science-monitor,0,0,e613637a-7c77-4fc7-8872-6854e21fd9f3,d8bb8388-def4-4f52-a8c7-29c95102941f
"Watch movies and TV shows: Again, going toe-to-toe with video store competitors Apple and Amazon, Google's Play Movies & TV store lets you purchase or rent films and shows you can watch on your Android phone, computer, or Chromecast-connected TV.",Center,cnet,0,0,cea6c70e-0ee1-4c1e-b607-861b0eb1ffb4,d668c535-876c-42c4-b58f-e1433a91f2df
"It’s no surprise we love Glossier, either (read our full brand review for proof) and this is the ultimate scent and top candles to pick up if your wife loves burning one at night.",Lean Right,new-york-post,1,1,b1ca20f9-ea0f-4510-a10a-4b2ed849e086,945efd06-86f1-43cb-8f89-ec82154e71ed
"That included launching tools to help them make their apps more discoverable, generate revenue and protect users’ privacy.",Lean Left,the-verge,0,0,f9dedfd1-2b77-435e-a510-b75b4d0d7592,a8635c98-8a6f-453c-bd96-a074a3fd051b
"He committed all of these things, at least as what has been -- what's been described.",Lean Left,abc-news,1,1,d449092e-6c12-4108-ae0f-2a8a21a16587,b46465be-0c9e-4db4-a395-52cdbbf31e37
"Learning from the overly tepid fiscal stimulus enacted by the Obama administration in response to the 2007-2009 recession, at the start of his term Biden ushered through a massive $1.9 trillion package, the American Rescue Plan, that kept progress on jobs and wages from stalling out as Trump-era measures faded.",Left,vox,1,0,7a996843-5cc5-4721-b95c-428f155e95db,2eba7285-6917-45a8-b67a-d8b85c6f87d1
Adam Driver handled that poor excuse of a professional interview with class!,Right,newsmax,1,0,6f288dba-4f91-47a4-9819-12307307537e,e9a77681-c118-4bd7-a837-2ef79bd7cd6a
Soon the three of them had turned on all the food in the stadium.,Left,the-atlantic,0,0,d23eff4c-8118-448b-a3a4-82f04800f55d,bd625f51-f1d8-4392-a600-0f2ceb0be122
"Four hundred years after a cataclysmic event, the Cascabels labour and the cruel Pocatelan elite rule southern California; everyone lives in fear of what’s outside the city walls.",Lean Left,the-guardian,1,0,acf5b4be-36bd-41a1-ad32-ea4485083d8e,f7235118-ffdf-4ddf-bb80-6371ea035a34
"Engber: This is an-if you’ve ever seen WALL-E, it’s a postapocalyptic Earth.",Left,the-atlantic,1,0,aec3a19c-8583-4d20-80db-7c5cb67674c2,9dd9131e-a56e-4028-85c9-37e1f57f0323
"The incompatibility of the American and North Vietnamese styles of diplomacy produced, for a long time, a massive breakdown of communication-especially in the preliminary phases of negotiation.",Center,foreign-affairs,1,1,cb75231c-06f3-456e-bb45-7db2cb8a25cd,31c97eab-40b2-4ac9-82d0-26eea8fd813f
"On Tuesday, the Utah senator appeared to plant his flag in the ground on the side of Republicans who do not want a clean Ukraine funding bill - while pointing to the disaster at the southern border.",Right,independent-journal-review,1,0,cc8b1f8d-af00-4139-8b13-759a5a98e3dc,1f0a0864-4254-4c5d-bb65-b2fe11376ddc
"With such compelling perks, it wouldn't be surprising if you want to put as much money as possible into a high-yield savings account.",Lean Left,cbs-news,1,1,558b9879-9503-44e0-90a9-ef8279211bcf,9d5b6cb0-f767-400e-91d5-e5bd3f0e73c8
But reports of terrorists entering the United States by land from Mexico are almost unheard of.,Lean Left,pbs-newshour,1,0,a86ba7b6-5440-4477-a69a-994ac4943c0f,72870e01-9b4e-4e70-95b0-2956aa4e8b1b
"Wray declined to answer the questions about FISA Section 702, which is designed to mainly target foreign nationals but also grants U.S. intelligence agencies the ability to conduct surveillance of American citizens.",Right,independent-journal-review,0,0,3a21fd3b-45ff-4521-8e00-6b99590765d2,40ed75f1-569a-448f-bdc7-f4e122464386
"What’s more, since C2PA relies on creators to opt in, the protocol doesn’t really address the problem of bad actors using AI-generated content.",Lean Left,the-verge,0,0,35a80886-eeed-4ba4-8f07-f5efb0d42fd3,e697ce98-8af4-4cfd-93f2-5d8cc244044b
The Washington Post once ran a piece with the imperishable headline: The 100 greatest descriptions of Donald Trump’s hair ever written.,Lean Left,the-guardian,1,0,3303cefc-35df-4089-9e88-c2d6d5652c77,fe193a14-c800-4ae4-8db7-e662d0c84bed
It gave her hope that there would be Black people in the future.,Left,current-affairs,0,0,39fb22e8-0afe-4859-8daa-ea80bf5be1d0,fa1072ad-07a8-49e0-ba79-896e75d67b8b
"And in Asia, this was particularly difficult to do, scandalous, to show a frontal nude of a little girl.",Left,vogue,1,0,ae80de84-cdd2-4be2-9452-f1823cc22cbc,9c76320f-1275-45d6-9f83-f0085b79a451
"The contest was truly global in nature: political, ideological, military, nuclear, geographical and cultural.",Lean Left,the-guardian,0,0,8c59de2f-713c-4ddb-b465-a54d043e4a39,dbbda8f2-2a2f-4536-b6a9-e2c8b93d2deb
