text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
"Migrants have cut his fences, stolen some horses, and torn apart his farm supplies.",Lean Right,hotair,Politics,1,0,dccd638f-c545-43be-b8e4-e493fc6f54f0,4f8116d8-b5cd-4120-8892-173e977c1217
You don’t want to shop at Target because you are offended by the retail giant’s recent displays of LGBTQ gear and clothing for kids?,Lean Right,washington-times,Conversational,1,1,c5fc9576-7e20-48e9-be55-9c5c3394c82d,16d1fdbb-0255-4eaf-ab7f-273077516dab
"I don’t know how you’re gonna call yourself a loving God and allow those people to suffer so much and then just suck them into hell, he said in his mind.",Lean Right,christianity-today,Conversational,1,0,4b648c10-a6e3-4681-9c71-74c2769e657d,71635589-b977-46dc-9784-16b762b6df12
"Authored by George Citroner via The Epoch Times (emphasis ours), That plastic water bottle you regularly drink from could one day decompose into tiny particles that wreak havoc in your brain.",Lean Right,zerohedge,Technology,1,0,e7ac23fa-af02-4cd1-b34f-17d6920cf6e2,f0c2ff66-abff-41aa-b481-bae45570364f
"They’re certainly well on their way, and as far as I can tell almost nobody in the country even knows it is happening (while it takes place right under their noses), and furthermore, most simply don’t appear to care.",Lean Right,zerohedge,Diplomacy,1,0,df4e9520-e423-454c-ba03-9e696e1c3a6a,44edad11-5d54-4e01-9dc9-1874200e7210
"Yet people like Vivek would have you believe that the sky won’t fall if we just dismantle the FBI, and chuck it all over to the U.S.",Right,townhall,Politics,1,0,5db11ab3-d84e-4a70-a65f-1c9bd957d595,22b9639e-498d-499a-b12e-14f0db15bfae
Tesla founder and X owner Elon Musk has declared war on Disney and its CEO Bob Iger for hypocrisy in targeting his social media platform while ignoring violations on competitor platforms.,Right,newsmax,Politics,1,0,740ddb63-8d98-400a-bf3e-bf3f075921a5,a6d0e728-e6e1-48ca-b8f7-94e3f8f8f725
"An engaging and clever storyteller, Mr. Reid ably guides us from events in Leopoldville and Stanleyville to deliberations in New York, Washington and Brussels.",Lean Right,washington-times,Conversational,1,1,e5bcfe28-2ccd-46c3-b1f3-f4774df9fc18,07559046-ca4c-46ed-a2ea-10cd8d6c5ac5
This is mentioned in nearly every contemporaneous account; to depict him as the opposite is a dereliction of duty.,Right,the-federalist,History,1,0,fe8cfa1e-27db-499d-8f00-a0e463a11524,4967c478-2191-4891-998c-12bc0cf529fa
"Francis has not been shy about his concerns about conservatives in the U.S. Catholic hierarchy, which has been split between progressives and conservatives who long found support in the doctrinaire papacies of St. John Paul II and Benedict XVI, particularly on issues of abortion and same-sex marriage.",Lean Right,washington-times,Religion,1,1,043c67f8-ce28-432b-844e-0ecf1f77d204,fb76bd87-5b4b-44a0-88d2-d19335d44f04
"It was the much-anticipated follow-up to Joshua Harris’s now-infamous book, I Kissed Dating Goodbye.",Lean Right,christianity-today,Literature,1,1,2e597fa0-154d-44d7-92b7-8ea8ed81b199,47cf42bc-a108-4024-93cb-d3558dc14e6c
"They therefore gravitate to power, especially murderous and nihilistic power, to achieve the destruction of the Western civilization they despise.",Lean Right,hotair,Geopolitics,1,0,eb5c21fb-95fe-4ad6-9c6d-e4d216e03f30,9619ec40-8d78-4f22-aeb7-8ff43b3a9902
Does calling for the genocide of Jews violate Penn’s code of conduct when it comes to bullying and harassment?,Right,the-federalist,Geopolitics,1,0,f2b35969-80d3-4d9f-8065-0b5282249bad,f261be3b-69d8-4d4c-b60a-1483678008bd
"Hence, they are not so repulsed by America’s past-or more accurately, the Democrat Party’s past-as to forever condemn the Democrat Party and refuse any association with it.",Right,american-greatness,Politics,1,0,2c07293e-0e4a-4e17-b3af-e8edfd6ed88b,604b3829-3b90-43a0-bf19-b9605b27cd40
"At 19 weeks pregnant, she found out she and her unborn child were at risk.",Right,newsbusters,Politics,1,0,a3d5e1ab-aa98-4c59-81d3-1b87d4871e4c,7d94a831-8959-4245-8735-0eec530eb10e
"Advertisement Yes, TikTok might even convince Americans to support CCP-style authoritarian policies -- like banning a social media app.",Right,townhall,Conversational,1,0,634eb37d-2e48-40c1-bf69-176d1520118d,949fd4c2-801b-4491-8ee1-37f7a94fb86d
To that end he gives working on the family pineapple farm the thumbs down in favor of being a tour guide for the same company that his girlfriend works for.,Right,newsmax,Entertainment,1,1,84a6f700-3818-478b-8e64-172863d53bd8,46109f2e-7ae6-4a91-93d4-85e10e0111e4
"Like most BLAFIWHIMPS, she is associated with the racist and anti-Semitic Louis Farrakhan and refuses to condemns Antifa for all the destruction they caused to American cities and the murder of at least 20 people.",Right,american-greatness,Politics,1,0,37c11a17-cdd4-4d75-9b2b-40dca5db6c5d,7041bfa1-99fc-49c4-a1de-86fe5f308fb6
"Scenes from New York: I wanted to bring some holiday cheer, and write something festive, but the Columbia crazies keep derailing my plans with their straight-up Hamas apologism: We will be having our second teach-in this Wednesday the 6th at 12pm, in room C-03 of the Social Work building!",Lean Right,reason,Environment,1,0,a9aceff8-c20c-492a-bfc0-b5f2c6cbeceb,8716e587-7281-4fa6-bf6d-a7ba5629d7c8
"Mayor Adams and the rest of the city’s elected leadership have begged the White House to cover the cost of housing the migrants, but the Biden administration’s attitude is that this end of the mess is our responsibility.",Lean Right,new-york-post,Economics,1,0,72898e11-45d4-4cd7-9128-9cad0dfd6a4c,c3bcee4a-5136-41ba-9f5d-8d10e4741bc4
Hamas is finding that the repeated release will begin to soften the world’s view of their October 7th savagery.,Right,townhall,Geopolitics,1,0,f5867a96-1940-4062-acec-c8002111c4c0,d85243f2-bd88-402d-acb7-8af397ded2a0
"And given the bribe money his family has pulled in from the Chinese, the evidence of which tumbles forth daily as House investigators led by James Comer produce it - to the profound disinterest of the Democrat operatives who occupy the news desks among our legacy corporate media organs - it’s no surprise we’re dealing so softly with the Chinese.",Right,the-american-spectator,Military,1,0,00569542-8f11-4e69-afd0-8830a7ae7add,9c85f70f-7831-488b-8b50-641d02f1ecf8
"But she’s certainly doing her best to place herself on the other side of that divide, at least emotionally.",Lean Right,hotair,Geopolitics,1,1,bf2afa98-47af-435d-874c-7a0f7563d861,1cc80adb-fdf7-4c21-b59c-89ed897f9a9a
"In this stressed economic environment of widespread financial angst, the last thing America needs is a torrent of migrants, whether at our Southern border or via some globalist operation to airlift Palestinians to Main Street, USA.",Right,american-greatness,Conversational,1,0,38dc1d41-7094-4f00-a9f1-977acd634817,84f5a250-04a6-43fc-827a-8b4344698314
"She singled out four wealthy local Jews as ‘gluttons and thieves.’ Advertisement Angela Wolf is not only a middle school English teacher, but she is also an official with the Montgomery County Education Association.",Lean Right,hotair,Geopolitics,1,0,0510eeec-7e96-4ff8-966b-eec391c10427,5e60f85c-c9cc-4ffc-b998-2acfea62c17c
It demonstrates that Chauvin was given anything but a fair trial.,Right,the-american-spectator,Conversational,1,0,ac2788aa-4321-40f3-b0cb-409bd33b0454,78a92ca3-9fb2-4364-8880-48c15fcb7a43
"Alabama, one of the reddest states in the country, has a penchant for picking/nominating the worst people to represent the party.",Right,townhall,Conversational,1,0,a32bec5c-950e-4260-b961-2bf527b61f02,5bb94aa9-eb6c-443a-8ab1-808951ddf6ba
"What he needs in a running mate is a firm and loyal supporter above all else, and Carson is exactly that.",Right,american-greatness,Conversational,1,1,1a8d13be-799a-406f-95a5-c1780ff7d0a3,33650d33-9d99-46f2-bb50-e53b0631b06d
"Welcome to Woke of the Weak, where I’ll update you about the most woke, progressive, insane, and crazy clips and stories that the left thinks are tolerable and well, point out why exactly they’re nuts.",Right,newsbusters,Politics,1,0,c4961940-6d54-4be2-a47c-8063b08bccbc,1d9ffe59-932c-430e-a52f-149691057c1e
"Democrats in the House of Representatives are slamming Republicans for wanting to block electric vehicle mandates, arguing the legislation would lead to more pollution and, in turn, more premature deaths.",Lean Right,washington-examiner,Automotive,1,0,2ffc9442-955c-4c93-ac8e-1dc1b82dca58,56922c5f-f673-4d90-8cac-d2c6ed069b5a
"Third, Russia would be parked to the side, and the administration would tinker at the margin on Indo-Pacific security arrangements.",Lean Right,the-dispatch,Conversational,1,0,fd5e2d44-34f0-4728-95e4-b3905a24ba54,97c574bf-1bd4-49a1-ac4a-068be6289c4e
"Obama had sketchy close connections to criminal Bill Ayers and communist Frank Marshall Davis, who is likely Obama’s father.",Right,american-thinker,Conversational,1,0,4c0e37d4-98d2-4fbf-a548-0479898898c8,c5b4ab59-5452-4ad3-bd70-5389fa8425d1
"Preeminent among them is the profession that when progressives condemned murder, rape and kidnapping of innocents, it was a condemnation that would apply as well to the murder, rape and kidnapping of Jews.",Lean Right,boston-herald,Geopolitics,1,0,f1af32bf-4bc4-485f-a48e-943d5575f529,f6960cd9-a502-4803-b468-1f94a74511a9
"By definition and reputation, Pregnancy Resource Centers operate based on a pro-life point of view.",Lean Right,the-christian-post,Politics,1,0,a3701c99-c647-418e-9780-562380772cee,c5381ff1-e6b1-4a7f-8c4a-75ce056e63c5
"Today, we are surrounded by weak-minded whiners who confront a world as they want it to be instead of as it is.",Right,newsbusters,Finance,1,0,89661bb0-8614-49cd-b628-da5c098f78a2,8f0989c2-2852-4bf3-99e1-d6c0c37ea78e
"In her statement, Ocasio-Cortez claimed that if these proposed changes are not adopted, there could be far-reaching consequences for young women.",Right,the-gateway-pundit,Politics,1,1,27a84fed-39e9-4515-8bf2-0315428b15cc,78ca574c-ffba-4733-b6af-9b0ac53acb68
"This is the core of communism, Marxism, the Democratic Party, and every other Leftist, non-theistic philosophy.",Right,townhall,Politics,1,0,0d70a331-bf87-4ee9-aec2-6a23db3f9cf0,3ca34c34-7d6d-42c2-a55f-c74b24de34a3
"Of course, the Netherlands still has a First World economy, but what it doesn’t have is a free citizenry thanks to insane Green New Deal-style policies aimed at destroying its rural middle class, and immigration policies designed to make the Dutch a distinct minority in their own land.",Right,the-american-spectator,Conversational,1,0,478d5981-5bce-473f-8423-aa4235fb5afa,0d14ff5e-aedf-4aa2-9164-1d7966d730d3
Putin's attacks were clearly intended to test our defenses while spreading terror.,Right,newsmax,Geopolitics,1,0,5217265a-9d34-4971-8ee2-0671ca18dd6f,06c69579-2ef6-4fca-b2dd-f10fc59ecdba
"If the mayor is serious about saving the City, he should fire the 35,000 bureaucrats De Blasio hired.",Right,newsmax,Economics,1,0,1691347b-b15b-49ce-8fd0-70fa2a2e68d2,e3e49856-16ea-4f96-8d42-317b52897ffb
"Ah, the hostages, an issue she has never shown competence on, nor any track record of intellectual heft to be forward looking on the subject.",Lean Right,hotair,Geopolitics,1,0,8a3e69be-4849-40be-b2bc-4f79be3daf40,afd36072-0947-41f2-88a8-f86e1b7e2ced
"The Left hates Israel because, like American Jews, Israel is too successful in the region in which it is located.",Right,wnd,Geopolitics,1,0,989200e7-f523-4fa2-85bc-53376b766c97,90579c27-010f-49f1-b260-c19599bc1b4d
"McCarthy is angry over the way that he was ousted from the Speakership that he had coveted for so long, primarily engineered by some of the most conservative elements of his own party.",Right,townhall,Politics,1,0,0d377ea3-6a4f-4ce2-bf67-8c0108a9e5d7,3accaa9d-2c25-4d44-a483-627348153024
We all have become conscious of the myriad ways in which they seek to undermine our great nation.,Right,townhall,Diplomacy,1,0,eeb0a3f0-e35c-4b06-ae98-db55c1011ebf,addd4446-f0bf-48aa-aa74-a52dd6c6a05f
"The Squad member added that barring men from competing against women is transphobic, racist, and sexist.",Right,townhall,Politics,1,0,7963dcce-dda6-4cce-a985-dbcf3ccb2e88,bb1e8aba-4fab-42f3-bb6d-d1679e21d474
Engoron has gone off the deep end with his issuance of gag orders and sanctions over violations of gag orders against Trump.,Lean Right,washington-times,Politics,1,0,05f77002-560d-4c2d-b581-f7a160184482,4b6b18bd-7444-4c79-8ce0-7dfcf223087e
"Conundrum : Housing Prices High Even as Mortgage Demand Tanks Given sky-high interest rates and an embattled consumer, naturally mortgage demand falls off a cliff.",Right,american-greatness,Finance,1,0,5f907a5b-c433-4ef6-b9f9-be4304a0be6f,40bfd5a9-f60c-41b8-9766-ccd74b7a1cc1
"And the commercials are what happens to you if you're a good person, you get beer and deodorant.",Lean Right,christianity-today,Religion,1,0,d361a00f-9619-46df-b90e-eaf561e98392,379dff66-8aeb-407b-a7ce-edd67b5d1e32
Mr. Biden‘s defenders can’t understand why the public isn’t rewarding him for the economy.,Lean Right,washington-times,Conversational,1,0,98333676-ae2c-457f-a870-ad7f4df81e5f,20fe36a2-0134-4512-9952-0de502b16a93
"Even the promised Seed would enter into this conflict, fighting with the Serpent, the great spoiler.",Lean Right,the-christian-post,Conversational,1,0,219cc5ee-3986-464f-ab78-99724aa58af7,12f3585f-d850-4d33-8b1c-d4e25cc4896b
Engaging in (instead of requesting) sexual intercourse with her would have been lawful for Worsham {[o]r at least not a sexual assault}.,Lean Right,reason,Conversational,1,0,78b7037b-a16a-4e3b-937e-2d2b6e74e53c,30025f38-bd13-4c9e-b37f-31b261cdd259
Ambassador Nikki Haley hit Mr. Trump on the way he handled relations with China.,Lean Right,washington-times,Politics,1,0,59f0746a-38a7-4308-a73a-eb9afa3c65a9,b8eed780-0eed-4da2-841d-8e0e480a8b43
Advertisement Hedge funds buying up housing is creating a nation of 21st century serfs.,Right,townhall,Conversational,1,0,844e8318-d2a7-47e0-b8e0-deee562b03ed,5b9bedfb-035c-4be9-acef-67f001ba6354
"However, alarmism regarding this claim misses the broader point; better growing conditions means a lusher planet that better sustains human and animal life.",Right,american-thinker,Environment,1,1,38fe69e3-2025-4c25-827c-8132c5ad7db6,84835283-2e54-47ea-b42a-fe41b6cf6cb3
Its color selection is unstoppable and its classic design is well worth the $22 price tag.,Lean Right,new-york-post,Conversational,1,1,aab1d911-6b60-4320-bcea-dfa0859f611d,74ed62c5-7a75-4bfa-8b0e-d78f4a65d325
There are plenty of people with vile or hateful ideologies who I am forced to admit are smart and from whom I learn.,Lean Right,hotair,Politics,1,0,25e14e50-5194-4bce-abfc-680b20620071,bb8593be-d1c6-4acc-94d6-63d5ef3992c6
"One reason is that two parents share the stress of parenting - the sleep deprivation, the appointments, the scheduling conflicts, the missed work, the terrible twos - the lot.",Right,newsmax,Conversational,1,0,19ee4ec7-f72b-4655-8abc-0b5a91fcc3e9,09983ea9-ba36-41d0-b193-79d11184a3f9
"Clorox’s Disinfecting Wipes - especially those that come in a three-pack - are revolutionary for killing 99.9% of bacteria and viruses, with each pack coming with 75 wet wipes.",Lean Right,new-york-post,Conversational,1,0,7980b3ce-7520-4173-aa0b-fb54d5602500,c9530a9c-ca4b-4728-a9e2-a4b0e2aac35e
Others listened to his arguments and were appalled at how he seemed to disregard the Bible.,Lean Right,christianity-today,Conversational,1,0,5c891e77-71d4-402e-a79e-87c8cfafd581,71635589-b977-46dc-9784-16b762b6df12
"From just about everywhere, elites gather and attempt to regulate, increasingly tax us, and limit our freedoms.",Lean Right,washington-times,Conversational,1,1,9a01410a-4d2a-4070-b132-97347208e3b4,f20fa29a-ab5c-47d9-bf3b-3dd0b79d817b
"So, a cardinal goal of Leftism is to destroy the nuclear family (fully evident today), and thus the virtuous education of children by a father and mother.",Right,townhall,Politics,1,0,36146374-4e4b-4c45-a730-607b9d461aa5,029fd2cf-576b-4c6a-9c2a-46bd3a0fd4ea
Both the Southern Baptist thing that they apparently sat on these names for all these years.,Lean Right,christianity-today,Religion,1,0,c3164ad0-52ee-460d-8107-b6187ca3a0ca,562a1474-5488-400b-8958-d550700ae339
"I’ve never had an abscessed tooth (praise God), but I have been desperate.",Lean Right,the-christian-post,Literature,1,0,2fae05cf-a0c9-43c6-bd4d-36595f0585da,580a1c44-a81f-4038-b275-e253bd0defee
The American Life League has a Charity Watchlist that catalogs organizations who support the innocent murder of the unborn.,Right,newsbusters,Politics,1,0,292db970-a9f3-4edd-afb5-8b3d164a8dab,c00269f8-8e8b-4b4d-92e0-7c151088ada6
"It also will surprise no one that the Iranian regime, which was almost certainly responsible for atrocities carried out by its Hamas proxies on Oct. 7 - mutilating dead bodies, raping women, beheading children, etc.",Lean Right,washington-times,Geopolitics,1,0,d6600b4c-931b-4da5-8d4b-d74672da6efd,e4b69d2c-c0ec-480f-8dbd-9610512fc6b4
"HAUC: So, do you expect to arrive and quickly ask for political asylum?",Right,newsbusters,Politics,1,1,c1c164e5-f613-4035-b244-9a502f55a585,150bf8be-af08-4f3c-959f-d574d422fe57
"That stuff gets people killed at the tree of life synagogue, shoot being, the El Paso shooting and Buffalo - anyway, moving on.",Lean Right,hotair,Conversational,1,1,1928cb1b-c5a0-44af-8adb-a965f422fd3d,2c32fa8d-7025-423f-9622-8ab63a13b982
"This is the year JARED LETO dons a giant cat suit, but still the animal world is most memorably represented by ... a COCKROACH!",Lean Right,washington-times,Entertainment,1,0,d78a1f66-d567-4458-a397-bac66abb708e,dc48e8a8-9b36-4be5-bd0f-befa7f2b35a6
Who said THIS in their speech announcing that they are running for President of the United States in 2016?,Lean Right,washington-times,Conversational,1,0,6082d5f2-6b53-4c26-bf28-10304e309ac2,7d87f3be-f770-4d14-b6a7-56fb90c7e983
"More ominously for the president, younger voters are splitting with the Democrats with the complaint that Biden is too easy on Israel and should stop supporting her.",Right,townhall,Geopolitics,1,0,bed90260-d171-48d6-b6de-f0fd34012c41,3be248d7-0109-4eb0-be39-9991f7eeb9d6
When are you going to give American Jews credit for their houses or worship that are being desecrated and their business that are being boycotted?,Right,american-thinker,Conversational,1,0,2ffa0861-2557-4f22-bb0b-0c3f739db4aa,fd233272-65da-414f-9a29-994a1340b10b
"Hundreds of illegal aliens are slamming the U.S. southern border every day in mob crossings that are clearly pre-planned and organized by ‘mysterious hands.’ While embedded with a massive group making their way at night through Piedras Negras, Mexico, to the Rio Grande, Border Hawk correspondent Efraín González learned that migrants are provided with GPS coordinates which enable them to gather and cross en masse.",Right,infowars,Politics,1,0,38cb772c-6cc3-4e7e-ba88-42aebacb6abe,23699229-f8a3-40e7-a396-79d8398463b7
"After 1967, one of Yasir Arafat’s greatest successes was to flip the script.",Right,townhall,Conversational,1,0,c6700cf8-327b-4e2d-a077-976d5745c45f,9c5c233f-6ab0-43b5-8fa8-5d424c429746
"When Smith uncovers his mentor’s latest crooked scheme, he takes his case to the Senate floor and filibusters against his former friend and his cronies.",Right,newsmax,Politics,1,0,cc6b35b5-37be-43d0-a16c-83fe3690931a,73811cc8-ce7b-4bb0-a5fb-eeaf20411897
"At a time when retail sales are up, these trans-embracing giants are underwater.",Lean Right,the-christian-post,Conversational,1,0,9cf0b58a-1756-4917-ac40-5fc7b871d5da,de63da89-1943-4769-aac2-b0ea78948c36
"Saks Off Fifth The UGG Shearling Earmuffs have to be one of the best cozy gifts money can buy - and, of course, one of our personal favorites.",Lean Right,new-york-post,Gastronomy,1,1,9c3367ad-0694-4212-b824-0218f8b0f390,945efd06-86f1-43cb-8f89-ec82154e71ed
Please don’t believe the rumors that special patrons will be able to purchase American made burgers and steaks.,Right,american-greatness,Conversational,1,1,52f031ab-87bb-489c-9dc6-b8ef5ce7b710,78dc0d6d-7564-42ff-9f41-40b819ac51a6
God forbid we endorse these places who blatantly defend the innocent murder of the unborn.,Right,newsbusters,Politics,1,0,d284cfc2-8046-4d3b-a177-d2a203c9d513,8aa81bce-f787-4d92-b860-afa4cd16bf2d
"Is Jesusland another word you made up and created, or is it something you picked up somewhere else that I hadn’t heard before?",Lean Right,christianity-today,Religion,1,0,a5de09db-eb1f-43bd-bd13-a731a4ef7c6e,9e4617d8-695c-4392-bec0-3b5fad53b5b1
"Rather than engaging with Congressional Republicans to discuss logistical reforms, the Biden Administration has ignored reality, choosing instead to engage in political posturing.",Right,townhall,Politics,1,0,414df6aa-dbaf-4960-b6f2-561c04c1dd71,d7415438-d6dd-4984-889d-9e1eaec3d771
Moulton should know that Hamas planned the attack on Israel for several years - the planning began before Netanyahu came back into power.,Lean Right,hotair,Geopolitics,1,1,d52a4c3f-457c-4f82-99d8-c70927231444,3e1f87f8-01d0-4069-9b53-b9b9b2d09f7a
Clever marketing and advertising can work wonders for many useless products and ideas.,Right,newsmax,Economics,1,0,8faf43c5-f4dc-4204-b203-43826421cda5,19a5afe5-6dae-4ee9-92ed-82130d989c36
"Not only was there no mention of the war, but the Palestine display seemed to very obviously omit anything about Israel at all.",Right,newsbusters,Geopolitics,1,0,6b04845b-1489-4e00-9487-3af637592c0d,80a710df-a5e2-440c-bdcb-a051c0a6b4bd
Yesterday I posted a little round-up of what is happening in the Republican primary and I was dubious that Christie would be on the stage tomorrow night in Alabama.,Lean Right,hotair,Politics,1,1,15780a57-e4fd-429e-9030-75dcb202b596,3ae054e5-2d7f-40e9-8d10-2dcec1c43250
"Yeah, he’s had some fails, like his COVID nonsense, but an actual conservative should be thrilled to have another Trump presidency compared with another term of the pinko freaknik that is the Biden show.",Right,townhall,Politics,1,0,dc111ca1-d193-4810-a28e-34506ae8cb1d,0d284009-a1f2-4999-bd6a-beb2834b3e24
He didn’t use the phrase sexual abuse or anything that would communicate a child had been raped.,Lean Right,christianity-today,Religion,1,1,1245f95f-1f17-4051-86db-aed875b74c80,0d76087e-83b7-4078-985e-5db5b04a80ed
"Hamas not only targeted men, women, and children--including babies and Holocaust survivors--they also engaged in rape, kidnapping and torture.",Right,townhall,Geopolitics,1,0,1212855a-4800-4b25-9d60-0308c22a9338,6fbc976a-9c5f-499c-b42a-e0170873442e
"Sure, there are many Marxist whites and black males, but for some reason, black females are the most obsessed with attacking American mores and traditions.",Right,american-greatness,Politics,1,0,373d382b-7aac-436a-bd2c-622128f60ddf,7041bfa1-99fc-49c4-a1de-86fe5f308fb6
"While offices sit empty, many American communities are overwhelmed by the surge of illegal immigrants whom the Biden administration has caught and released.",Lean Right,washington-times,Conversational,1,0,56cbe7fa-74ec-4c97-bb2a-e501cbd44247,c6dfd51d-dea3-40c9-9c16-b0d970015e0f
"As Israel's war against Hamas continues -- and make no mistake, it will continue until Hamas is utterly destroyed -- Biden is starting to waver.",Right,townhall,Conversational,1,0,2b575daf-a44f-493f-94ee-2e2f375e7b71,102e246a-53b5-43f2-b5f9-69c71d44ed7e
"The minute the economy stops limping along and plunges into full-on recession, there will be an enormous price to be paid by our political class.",Right,american-greatness,Economics,1,0,d4f9e520-f2d8-436b-8177-76ac4ea57cc8,4d1a9012-4339-4cf4-ac4c-b7182f8518f9
"It is mostly just non-descript Bible education that's meant to be funny and enjoyable, or at least a little more lightweight.",Lean Right,christianity-today,Religion,1,0,f6e9eb9f-35e7-4eae-ae41-2cec568c7c0c,69d23d0b-9061-4344-8709-250829facd00
Mr. Olson was working at Fort Detrick and was unwittingly drugged with LSD in a CIA mind control experiment that ended with his fall to his death from a New York hotel window.,Lean Right,washington-times,Conversational,1,0,dca7c05e-438c-4776-93a8-cb0c5b6f1084,72d5420d-c53d-43f9-aff2-e9af36a93f17
The Bacon and Eggs Ornament adds sizzle to your tree with its whimsical design.,Lean Right,new-york-post,Gastronomy,1,1,2185d667-31ca-48a6-951e-3065895858ee,8d3f9af4-9cbb-4a41-8edc-e2a338de3cc1
"American history is rife with a century of spectacular flops in persuading our people to adopt Indo-European, Asian, or eastern bloc communism, socialism, or fascism in our own governance.",Right,american-thinker,Politics,1,0,8f1d320e-e243-4fe7-8477-2a5e80fe0263,69dc7de2-c23a-4f26-b4b5-f7e238fd52c3
"Image Credit TheSportsAlternative/Etsy For the Skincare Addict Ditch the prepackaged lotions and soaps full of harmful fragrances, and give her something that won’t end up in the guest bathroom or the regifting closet.",Right,the-federalist,Gastronomy,1,0,b7a30dd9-2840-48ab-8570-96b97fe7b25e,5942e913-1b91-429a-a537-2d1e8b8ea7a3
"Advertisement So, with the makings of an American Kristallnacht in the works from young progressives, many of whom infest our higher education institutions, does calling for all Jews to die violate the codes of conduct for UPenn, MIT, and Harvard?",Right,townhall,Geopolitics,1,0,212e7e73-b4ac-4f91-b078-c985813394c8,ff953ce9-42e3-48bb-b11b-3c8e790292a4
The videos of the atrocities committed by Hamas need to be widely distributed and people encouraged to understand that what they are supporting is not just against their own self-interest but is a step toward their becoming the monsters they are rooting for.,Right,american-thinker,Geopolitics,1,0,ff8f3fca-3af3-4ede-aeb4-cfbd09d9083f,cfba3d67-f88c-4d80-a139-b46f2a5e8535
"Human Coalition, which operates a network of pro-life pregnancy centers, slammed the proposed changes to the TANF program in a statement shared with The Christian Post.",Lean Right,the-christian-post,Politics,1,0,6ec61863-0bb7-4d27-9d95-d94940f53870,c5381ff1-e6b1-4a7f-8c4a-75ce056e63c5
The video platform also censored Sen. Ted Cruz (R-TX) for discussing an MRC exposé of Hamas-tied propaganda.,Right,newsbusters,Politics,1,0,10ff283e-bc05-4a03-a5af-a00c37d54730,0db1c663-fdd6-425a-98c6-ecdb9beb8824
The prince of this world was cast down because of the cross and the consequent resurrection.,Lean Right,the-christian-post,Religion,1,1,9fe0262e-b8ed-40a1-85d7-c4b0cab948fb,aae272c5-06e7-43e1-b391-9992fd20c0b1
"Players cruise around and commit crimes such as theft, arson, and assault in the game.",Lean Right,washington-examiner,Gaming,1,0,7ce91018-a389-4c91-9a60-c8b570c06cf8,bb4c37ae-e02c-4c62-912d-983e4dcf687a
"And why did the government decide to destroy him after he did?""",Right,infowars,Politics,1,0,05d67b4b-a406-4e40-b7c4-a21bfb9982c2,06eb5008-dd47-4dce-99fd-70b2f9fe2034
"So that leads me to my third observation about what you're saying, Karl, is when we combine those two thoughts, what the proper flow and relationship is between the local church and the local pastor and silly internet stuff like mine.",Lean Right,christianity-today,Religion,1,0,4c55d4a8-b4e6-4d3a-b52f-e9e5a08ea04d,69d23d0b-9061-4344-8709-250829facd00
"This show may be futuristic, but their sexualization of a minor child is happening now.",Right,newsbusters,Conversational,1,0,87fc136f-ced5-4a5c-9a16-ea680325cffd,008d33d8-563e-471c-a336-0d897dc8828a
"After the chaos of his exit from the Speakership, most of us didn’t see him sticking around for the long haul, but I honestly thought he would at least finish out the term.",Right,townhall,Politics,1,0,eca637e5-aca0-4127-8b01-a12ac1fb8d17,3accaa9d-2c25-4d44-a483-627348153024
"Come to think of it, the Brits were having an awful touch and go time of it this weekend.",Lean Right,hotair,Environment,1,0,cd10b025-0451-48da-8add-5a9ab91c790d,ac2656eb-2f0a-487a-a81a-7f347345dd8f
"Today, too many GOP establishment types want to twist Reagan’s memory to shame hardcore Republicans out of fighting.",Right,townhall,Conversational,1,0,1a015180-0aaf-472c-a8ff-9362b47c35f2,b4285ad7-934c-45ae-8855-b7b8f3398584
"The Celtics and Pacers traded haymakers down the stretch, and the C’s took a brief 99-98 lead with 4:19 to go.",Lean Right,boston-herald,Sports,1,0,a7d0ba78-22a3-409a-8020-452ebf1d2748,69d378c9-9a5d-4ca2-8fb0-9a27a2cedda5
"This trendy succulent option is colorful and time-consuming, as it comes with 1,000 pieces.",Lean Right,new-york-post,Gastronomy,1,1,772e2cbb-8719-459e-bbf8-a59ba2e0779f,3fb4c542-f25d-4253-a40e-9747fd6e2160
"Memory Expert Can Recite 20 Books Of The Bible, Swing Voters Focused On Economy, Mr. T Preaches At Home Church link to download the audio instead.",Lean Right,the-christian-post,Religion,1,1,0a1656a3-3560-418b-aa95-59ab728286e7,02892bfa-2f85-4a2b-bc72-80e9502d85b2
"Most of his supporters, and many independents, see Trump as the victim of an authoritarian regime motivated by fear that they will vote their wallets in 2024.",Right,the-american-spectator,Economics,1,0,81e70a19-394a-4b3a-a7a3-9bdd5a517e18,ba849ec9-4583-475b-9c38-7523c7ab5951
In Genesis 11 we witness a delicious subversion of the tower builders’ self-aggrandizing pretentions.,Lean Right,christianity-today,Conversational,1,0,77b57bca-dd73-4bdd-bf93-e082738acd55,64fb7e73-514c-482f-a558-8ae828c701d7
"Anti-Israel, Pro-Palestinian protesters continue to act like grinches by trying to steal the spotlight at holiday festivities and causing major disruptions as Americans get into the Christmas spirit at parades, tree lighting ceremonies, and shopping malls.",Right,newsmax,Geopolitics,1,0,59edff69-d135-434e-b4bf-b191efa8c6b6,36b74f4f-54d6-4524-9453-60004f294b0f
