text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
"Sign up here to receive in your inbox the next edition of Wonder Theory, brought to you by CNN Space and Science writers Ashley Strickland and Katie Hunt.",Lean Left,cnn,Astronomy,0,0,31e34fce-4448-45fa-a2d0-05248dd3dffd,3e91d1b9-b1aa-431b-823a-89a9fc2b6af6
"Meanwhile, the GOP-controlled House has passed a standalone assistance package for Israel, which is fighting a war with Hamas in Gaza, while the White House has maintained that all of the priorities must be met.",Lean Right,washington-times,Politics,0,0,bb9e5f97-c462-4e39-9007-3b4f87e524a8,54b8ebcc-88a8-471b-b1ee-f2276548480c
Late and missed payments show up as negative marks on your credit report.,Center,cnbc,Finance,0,0,f0b0efe6-8c7f-499e-96cd-1673f5b4fda6,d7df2706-04e2-4289-a41e-6d153df1de50
"Through praise and criticism, Disney remains a standard bearer in the arts, and beyond that, in wielding the power to inspire.",Center,christian-science-monitor,Entertainment,1,0,f0ee7e0a-cbff-43a9-81b2-159243c855ff,35f6dbb4-ad06-4bf9-90d7-9aa049c7e2b8
"I want you to start focusing on education and not public health.""",Left,alternet,Politics,1,1,fe437668-3054-416c-be19-eb20c92ccf0e,693f6452-b4ba-491b-9e55-da70e6cabf88
"He would rather have been learning about rocket ships or copying David Byrne’s dance moves in Zachary’s favorite movie, Stop Making Sense, or pretending to be a Ghostbuster.",Left,mother-jones,Politics,1,0,2ecb90f1-7827-4c35-9e3d-f8381670d89c,5ed3e181-fe76-4876-87bf-49ff318670fd
"The U.S. economy should be able to avoid a recession next year - but a sharp pullback in consumer spending is among the biggest risks of that occurrence, according to economist Carl Weinberg.",Center,cnbc,Finance,0,0,9760faa7-4eee-40ef-bede-ccea6945d7a9,9748a1ef-1405-43e3-9b97-2b552c55bd5e
"It’s these little conversations, day after day, that are just as important for the work of adoption awareness as the trips to Washington and the radio interviews, Hannah said.",Lean Right,christianity-today,Politics,0,0,29651ceb-118c-48f0-adc7-d684945096b9,451893da-3c5c-4c9d-9bff-7cf82f788ad2
"Moreover, raising the cost of energy makes people poorer, which is counterproductive if we want to keep the planet clean.",Right,newsmax,Environment,1,0,2efbaf4c-54f2-4bb2-b7e6-8afdac1c5e82,bb31d51a-2f1e-4e09-bbb7-9a8619b6960e
"Conley concluded: ""When you are talking about the difference between financing their kid's college education, starting a new business, moving if they need to move for a better job opportunity -- [differences] in net worth might make the difference between upward mobility and stagnation.",Left,alternet,Conversational,0,0,179e8b78-4c75-4e11-a353-24682c50c863,7579cc81-1b8a-4e64-9a1a-bd4512aae152
"Our border is broken, inflation and crime are breaking Americans, and wars are breaking out all over.",Right,american-thinker,Conversational,1,0,c9878698-896d-448f-9b13-175d10a95115,e29d28ba-93fe-4627-945d-42a7f978175c
"He's also the author of the book Apostles of Change: Latino Radical Politics, Church Occupations, and the Fight to Save the Barrio .",Left,alternet,Politics,0,0,1d96a283-bbf3-4cd0-af67-df288ef4edf8,2a8888e6-63fb-4c0f-a0c0-5e1ac35694e2
"In a value-minded two-pack, all of your salad dressings and easy-grab snacks will be neatly in tow, making them one of the loveliest kitchen organizers.",Lean Right,new-york-post,Conversational,1,0,0a8d1d13-bc26-4650-ad45-0c430b884eb2,74ed62c5-7a75-4bfa-8b0e-d78f4a65d325
"Jacques Nienaber guided the Springboks to their second successive World Cup triumph this year, but will now take up a new role at Irish side Leinster.",Lean Left,the-guardian,Conversational,0,0,8d240768-63f8-44b1-a50a-d232bd44797f,d9eb82aa-ffbd-4866-8612-412b02c777cd
"At the same time, the text is specific to what's available in Ontario.",Center,cnet,Conversational,0,0,dadf4b01-cb69-45cb-a5c9-0b2d70719594,cc5bf250-de3b-447a-a179-a09b5855bf70
Not only has the coronavirus pandemic taken a staggering toll in terms of loss of life in the United States but has also caused social and economic dislocation for the working class on a massive scale.,Left,alternet,Economics,1,1,580170b6-35f4-4781-a59b-154b7f6d12d3,2ef95027-f469-4cbe-a5da-9e1d3a5ca85d
John Kim/CNET The iPhone 15's similarities to the iPhone 14 Pro gave me some deja vu.,Center,cnet,Gadgets,1,1,10e6203e-6c93-476a-8ee8-61119622f20f,f4d3b8fa-b3d8-4435-b28e-89b4072687d6
"He is Jamie, a barely ethical salesman, merrily pushing Zoloft and, later, Viagra.",Lean Left,the-guardian,Entertainment,1,0,cbc337b4-8b0e-479e-8731-752bd5d99593,9f64ffed-68c1-4ff0-85a3-df5bb15ebc03
"Lindsey Tafili also made significant contributions, netting 10 points including one 3-pointer.",Center,deseret-news,Sports,0,0,5e35bc6e-c122-413d-aa64-099106fa6cd0,2f9e7831-b742-47eb-acab-50e4c05b7a04
"There were also a shocking 20,000 illegals in custody with the Border Patrol as of Monday morning.",Right,the-gateway-pundit,Politics,1,0,e5af2faa-e1e8-4411-ac4f-05f45e735c18,e10281e5-2a9d-4548-8125-8cdbc47b6da6
"The ability to afford anything is a large motivating force for voters this cycle, with inflation wreaking havoc on family budgets across the country.",Right,american-thinker,Economics,1,0,f99ab210-a223-4eec-945b-02dbeaa40a0d,dc2b6669-80df-4d89-b49c-0c895578ec1b
Tap the plus sign to the left of the message composition field.,Center,cnbc,Conversational,0,0,5f8c3bce-2f8d-4b66-bfe4-4f5f59d580a3,573cae15-b197-4733-8097-54271fe67c73
"And they are probably right that Joe Biden won't do jack about this, and leftist-run Brazil, which ought to care about the trash going on on its northern border, is unlikely to do anything more than position its troops and issue a stern warning.",Right,american-thinker,Politics,1,0,2f709454-d923-4076-b54f-a8830cf37aa0,7e34e75f-afbb-4f03-b9ae-09278e2a80fd
"If No Shortcuts was focused on laying out a set of principles that delineated how to build power and an organizing campaign, this is essentially an extension of an argument that says, when you involve mass participation really fundamentally in every decision that you’re making, including the most important one for most workers, that’s an organizing approach to negotiations versus advocacy-a kind of mobilizing approach to negotiation.",Left,current-affairs,Finance,0,1,f6c33992-c3b9-4571-b5ac-b6eb80267774,b9a73c6d-9a62-4b4d-b42f-bcb81de860fc
"), a member of Senate GOP leadership who has endorsed her, in a statement praising her candidacy.",Left,alternet,Politics,0,0,76ae9f1c-860c-4888-a1c1-4ec31daa8010,3c42101b-c0aa-4b47-938e-edb8641a4cd0
"It’s about three female characters who are thrown together during the 1911 revolution in China, and it’s an incredible anarchic mix of kung fu, revolutionary politics and playing with gender.",Lean Left,the-guardian,Finance,1,0,a004a42c-b12c-4bf5-b926-0817426bb8d7,fc9452a6-7476-4cf6-8cc1-a11d2ddef01a
"In a Facebook post, the Satanic Temple of Iowa uploaded a video sharing their new Satanic display.",Right,the-gateway-pundit,Geopolitics,0,1,245f7b19-7fd7-482e-81d4-574eec6a031c,b8f24eb4-10ab-4d63-ae25-353c655ee67b
"He was that rare breed, a doer and a thinker, someone who shaped the world with ideas and action.",Lean Left,cnn,Politics,1,0,f6815a35-1433-463a-b5fb-820a9cdbdd69,4ec49c2f-7177-4dac-b395-821248a3e977
"The Hision is not particularly bright, in the ballpark of mini and portable projectors.",Center,cnet,Gadgets,1,1,192a8d8a-7fe9-4d9b-a465-30559a907be5,327a898f-1e45-4200-ad0e-e2986932d729
But food systems reflect something even more for the Climate Generation.,Center,christian-science-monitor,Indigenous,0,0,c730d0f7-8859-413b-9c6b-e10f789bd77f,f4bab075-0764-4253-bcfb-786d54295a05
Cahokia warriors dominated a vast territory from which they exacted tribute to enrich the ruling class of this highly stratified society.,Left,alternet,Archaeology,1,1,e17852c6-cee0-4080-8188-bb2584cb25a9,fd3a7496-f54c-42a9-8a19-5184db768357
"It’s a curious celebration, Halloween: a night ostensibly dedicated to death and haunting that has somehow become an occasion for all things autumnally cosy.",Lean Left,the-guardian,Conversational,1,1,ff03b6b1-fddd-4540-9c96-1d0fcd289979,9fc4da82-e5bd-42a2-8379-a91827ce9f21
Photo by Chris Welch / The Verge I have other bad news.,Lean Left,the-verge,Gadgets,0,1,10e26342-9db3-411b-80b7-359bfb461457,e56d4271-dd92-47ac-91ce-76b42a69743e
"The summary doesn’t go into detail about how its many provisions will be enforced, but when I spoke with Dominique Shelton Leipzig, an LA-based partner at law firm Mayer Brown, she reasoned that the threat of being hit with non-compliance claims gives studios one reason to be on their Ps and Qs as the use of digital replicas becomes more commonplace.",Lean Left,the-verge,Finance,0,0,7a34edac-88af-4ccc-b03c-f2d9745084d8,a9e750e5-1ba4-4a66-bb0b-05f5ddcf72b3
"Well, a new Japanese study suggests a dab of wasabi on your raw fish and seaweed can boost your memory.",Center,deseret-news,Wellness,0,0,48460248-1700-4799-81c1-464f68bfa7cc,1a02e242-f5c6-4418-b227-eb9fbe29b763
"As President Joe Biden continues to poll poorly on the economy despite falling gas prices and inflation rates, Republicans see a golden opportunity.",Center,cnbc,Politics,1,0,ef516cf7-2397-4978-89c4-dcbe82f78069,16452d30-6720-4c04-9463-6042a4c997fc
He alleges post-deregulation industry consolidation has led to the concentration of air service at a small number of large hub airports.,Lean Right,reason,Conversational,0,0,3a43dd19-be49-49d7-8318-e3ce7ee0659f,bb3f161a-79ff-4f76-ab67-af15a888f9e6
"But he said that what we often miss about social movements is that they all have this incredible, imaginative utopianism in them that is often the animating spirit behind movements.",Left,current-affairs,Politics,1,0,006b3b53-d63c-4015-9b42-f381642bb2e8,fa1072ad-07a8-49e0-ba79-896e75d67b8b
"Over the course of the 2010s, universities erected safe spaces and enshrined trigger warnings (which do not work) for the explicit purpose of discouraging supposedly hateful speech.",Lean Right,reason,Geopolitics,1,1,eaca2e4e-c1b7-40e6-a49f-4be7b4819598,323b7fdb-c51d-4b77-8735-7a350bdea43b
"In Nazi-occupied Europe, millions of innocent lives were systematically extinguished while the world watched, and some chose to remain silent.",Right,townhall,Geopolitics,1,0,d719b7bc-856c-40d7-b5f1-2ef0727bb00e,e604f255-a4db-4e90-9768-3e0baa5eee33
"And I’m thinking, first of all, you’re in the VIP section-you’re avoiding the community.",Left,current-affairs,Conversational,1,0,17ad6c80-96da-437b-9e46-25b245009513,b72c185e-fc57-4621-a62d-01c15ae800c1
There is that thing happening on Saturday that Bonner has been central to for four years.,Lean Left,the-guardian,Sports,0,0,a29d2a65-3877-4480-b872-61d10309d098,7d17a5b8-296d-45b7-ba30-5c8a5f39f3ee
"Around the same time as Lavrov's comments, Russia turned the screws further on Israel by receiving a Hamas delegation in Moscow in late October to have talks on hostages being held by the group.",Center,cnbc,Geopolitics,1,0,43c1b9a6-7540-410c-a757-7d4af6472fb3,b61e6d35-7420-4f2d-820d-7bcea3c650b4
"In his concurrence, Justice Clarence Thomas opened the door for challenging other rights granted under substantive due process, including contraception, gay marriage and private sexual acts.",Right,newsmax,Conversational,0,0,6c1d81fd-3730-41f8-80ff-661522825bd8,2cabfab2-6d71-4ebf-9e30-0e1cd09bb749
"On all of these questions and more, expect the Supreme Court to be far more conservative in the future.",Left,alternet,Conversational,0,0,d0a5d95f-58eb-4340-9edc-4f76164618d6,09017a6e-5fe9-4df0-bd01-05e9d99c2235
"Years later, during Cleveland’s presidential run, she claimed that Cleveland was the father and named the boy Oscar Folsom Cleveland.",Right,newsmax,Conversational,1,0,97d600b0-f488-4ce6-9362-ecb65babd5da,964f39c1-ccec-42a6-a948-2ae3495ace64
The shortest day and longest night The winter solstice occurs on the 21st at 10:27 p.m. Eastern time.,Lean Left,washington-post,Astronomy,0,0,3adec173-1b68-425c-b04f-8626e81fa5c6,800d4791-cfaa-4ba3-86b3-0d87e61f4017
"O'Connor left the Legislature in 1974, when she handily defeated an incumbent to win a judgeship in the Maricopa County Superior Court.",Left,daily-kos,Conversational,0,0,5a59e19c-fbe7-40b3-b42a-8c961387e807,318ed71a-cac1-4f9c-9437-83a0a7cecb3a
"Among other priorities, the ROA would have the goal of cutting the rural poverty rate by 90 percent by 2040-carrying out this mission by facilitating local investment, supplying key services, and tackling structural racism.",Left,alternet,Conversational,0,0,f1c83a0b-1adc-4bc0-aff2-09b466135b62,06162ca9-3ba0-496d-a6d5-188201ec9949
"In the meantime, Republicans can celebrate that without doing anything particularly brilliant, and regardless of the candidate they may put forward, they are still beating Biden in the polls.",Right,the-american-spectator,Conversational,1,0,4a6447d8-c2f5-4c11-85dc-c018a79fcda1,7519f669-afcb-4fab-8499-8f7739486855
"O'Rourke points out that the Oath Keepers, founded in 2009, have been joining President Donald Trump in claiming, without evidence, that the election was stolen from him because of widespread voter fraud.",Left,alternet,Conversational,1,0,e7abbfd7-6ecb-44ec-a93b-3ca0815f4ad6,b37aaeb2-5925-4e8e-85fc-a1d295b7df90
"So if China’s economy is slowing down, it’s going to affect Taiwan, like it affects the rest of the world.",Lean Left,time-magazine,Conversational,0,0,3811198d-d310-4af0-ab29-60808cdaf1aa,10210ac0-1fa4-4bb7-85d3-65511a10684f
"It was at this point that Trump went far beyond Nixon, or any of his other predecessors.",Left,alternet,Politics,1,0,418c6c5e-806c-40c1-a145-e916ac4499e6,c2671f4f-8e04-4b91-b42d-e618b18fd7bf
"Just as the name suggests, you double tap your thumb and index finger to act as a screen press when you can't reach the watch with your other hand.",Center,cnet,Gadgets,0,0,c249ae5e-eb28-45c7-a9ac-53647e5d4056,d0400e49-0b25-4eac-95b5-ea7533f9acb6
"The tri-color sub-dials-rendered in blue, black, and white in the original A386 Chronomaster from 1969-are now done up in shades of metallic gray and silver, creating a cooling contrast to the overall green.",Left,esquire,Conversational,0,0,38c98eca-bd04-4ec4-af35-2e4ee9df2659,70d62038-2f24-4bd4-b7a6-3505ffd7f6d9
"Some have been Oscar-worthy artistic achievements, others are screwball comedies made just for fun.",Right,newsmax,Entertainment,1,0,c3ff2c8f-158d-4b34-ab70-0840180961ea,e665f8eb-cb0f-4bff-bac8-07fdc4541d64
"The storm brought record rains, caused widespread river flooding and touched off landslides that shut down Amtrak passenger train service.",Lean Left,nbc-news,Environment,0,0,137568ff-0b04-4f46-9296-68752a36fc9f,9dea5be4-dcf1-47b2-9c5f-a209779c3a66
"She knows the way she feels isn’t typical, but I think she lacks the perspective of how deeply this is affecting her life.",Left,slate,Family,0,0,26da9af2-700c-429d-aab6-a5b6c5a24031,f525949a-7bec-41fa-8c2e-6797e1ab9363
Hendrickson’s display of humility was rare and shows he is a man of the kind of character the NFL needs to see more of.,Right,wnd,Sports,0,1,b58b9f6d-af47-40e8-9aac-f3b9c6fe491f,54db0c9d-b2fe-4f96-9daa-580ff3015fec
"Perhaps after enduring years of unstinting criticism, A&W suggests, you may as well just give in and become what people say you are.",Lean Left,the-guardian,Entertainment,1,0,df4b2ecb-a13a-4661-90f5-ac9862a3d2b1,88c98392-acfc-4173-9334-a5df565b3d15
"China is using its dominance over key materials to exert political pressure, said Jost Wubbeke, an expert in Chinese industrial policy and co-founder at Sinolytics, a research consultancy.",Lean Right,reason,Military,0,0,f9cdc431-d50b-43e1-a496-25f46e670856,64ae447f-055f-4c97-a950-ada409fe205e
"His United have conceded 31 goals in those 11 matches; in some, they have been beaten from the start; in others, they have been on course for a draw before conceding costly late goals.",Lean Left,the-independent,Sports,0,0,5f118c1f-8fd3-45a4-8fd3-690b1d9c1e02,18df29d0-4070-4cd1-a54a-47ca02e22055
"Best under-the-radar destinations Hauts de France You haven’t heard of it, have you?",Lean Left,the-independent,Travel,0,0,137d9488-ae2f-4e69-9eed-b17a3b9f0548,79d798f8-2f87-47bd-bc47-dba9bfc0b837
"An independent audit will be conducted of the long-troubled agency that oversees oil and gas production, and federal scientists will review all current applications for fracking, steam injection and other well stimulation.",Left,alternet,Conversational,1,1,05276617-c16e-47e0-8d0b-4fd1a0a4502b,ff32f49d-ea5c-42b4-abb8-abb0c7223acb
"Richard Peterson/CNET If you're anything like me, the Apple Watch has been a godsend for tracking down your misplaced iPhone when it slips between the couch cushions.",Center,cnet,Gadgets,1,1,4bbd72b4-af2f-416f-97b8-c2c87415fc3c,f02d5e6c-acb2-4e4a-aba5-cc1a1d25d741
He looked at the girl in front of him-his girlfriend at the time-and started rebuking the Devil in her and claiming the power of the blood of Jesus.,Lean Right,christianity-today,Conversational,1,0,86b3c3a3-3bae-4112-960b-ea6c96965787,71635589-b977-46dc-9784-16b762b6df12
"The death appeared to be from a drug overdose and police have yet to identify who caused the bomb scare, the spokesman said.",Lean Left,detroit-free-press,Conversational,0,0,b1105f3b-a789-4712-b26d-b8db8f11cdc8,a0b63f2a-4505-4a6f-87ad-564660e79dde
"When I ask my Spanish teacher about these areas, he rolls his eyes and rubs his thumb and fingers together: a universal sign for too expensive and full of unpleasant people.",Left,alternet,Conversational,1,0,5925adef-82fb-4a0d-a362-eeb664d72986,edbb117d-5cd4-430d-84b3-14857523db0f
"Live updates For updates from and around the rink, check it out on X.",Lean Left,detroit-free-press,Sports,0,0,4f234de8-9f5f-473c-bf3a-26c89d6188ef,1d47d6ac-1bfd-412f-ac9e-ebbea97d269e
"The Florida attorney general's office offers a mediation program to resolve public records disputes, but the program is voluntary, both sides must agree to it, and its decisions are not binding.",Lean Right,reason,Conversational,0,0,4e0a5bb4-2994-47f8-83e4-d46bf80cbd0e,8894eaf6-7458-4953-bdbc-bfc5964df2f4
Or you can look at the $5 trillion printed to save us all from COVID-19 but get used to eggs costing $8.00 and mortgages at 10%.,Right,newsmax,Military,1,1,59b18fb3-83ce-4dc3-8555-3199f3b0fb3b,8e1c5cea-4c57-47be-aeb9-76291fe43bbf
"In June, a school-board meeting in Loudoun County, Va., devolved into a shouting match, with conservative protesters eventually cleared from the hall by police.",Left,alternet,Politics,0,0,7771297e-0d66-43ed-8b89-9bb8111be7d6,a8440443-b98f-43ff-aed4-e9ca3953193b
"Margot’s work has been published at The Wall Street Journal, The American Spectator, the New Criterion (forthcoming), National Review Online, Townhall.com, the Daily Signal, USA Today, and the Detroit Free Press.",Right,the-federalist,Conversational,0,0,9c42208c-2b54-4f63-a7a4-1d7582ba32a9,4881de92-80b0-43d3-9062-e26afa54716b
"Since the 19th century, the limestone-and-marble Edicule had been in danger of collapse and was shored up by an ugly iron cage.",Lean Left,vanity-fair,Conversational,1,0,dfb3f46a-8314-4731-b053-c0d609576684,421d237a-83a9-4e4a-84b5-2d2474684ab1
But that could be a drop in the ocean compared to the humanitarian fallout.,Left,alternet,Healthcare,1,1,9bf058fd-85db-490c-8ad7-33ebfcad0853,c8455f91-782d-44ed-b24b-06cd00f8bb6e
"Trump went on to talk about a double standard by media coverage of himself and Biden, and referenced the 2020 presidential debate.",Right,wnd,Politics,0,0,5b471f7b-f613-45fd-add6-8f6802fdf51d,60a19cf7-519f-404d-9b12-770b6960755d
"Later on, during a segment about China and Taiwan, Christie jabbed Haley for saying Trump was good on trade.",Lean Left,politico,Politics,1,0,403e222e-9125-49d3-b84b-4cdf4be3b73c,f361d248-852c-49b3-996f-51c0d5addf01
"But in Nancy’s Nook, the reams of excision-focused information and the glowing patient testimonials can suggest that you’ve stumbled upon a secret group of experts who know something your doctor doesn’t.",Left,mother-jones,Politics,1,0,d6519aeb-5c30-41ed-95b1-1543c6928529,4389401a-d314-42d3-adb0-7f0292ed900e
We have also considered loans that would suit the needs of borrowers who plan to purchase their second home or a rental property.,Center,cnbc,Finance,0,0,b3d84fd1-6617-4974-a660-df19f2056617,8bd72d50-8709-48c3-b3fb-e9ae442d1042
"DEL ROSARIO: But what does it say about - about the cancellation of the commercials they had for Biden during the interview that that - that's strategy, right?",Right,newsbusters,Politics,0,0,273e1370-d350-4bd6-a996-8c4d4e41a5e3,ead02ef1-01e9-429c-85f7-b5252f1cf7cf
"The lasting effects of the vaccines have yet to fully reveal themselves, but to even question them can still get you booted from some platforms, or if you are a health professional, be placed into exile.",Right,american-thinker,Healthcare,1,0,20af50c0-3967-4a2f-89a9-624731e4cf54,4190a287-b09f-42ba-9864-41cde27d7e6d
"Douglas DC-3, 1936: The allure of air travel over car or rail is speed.",Right,newsmax,Security,0,0,f2886745-eb3c-496d-a1ef-1b1cf762f862,014a5faa-c2a2-42f2-afc3-709d435b31f0
Paying back a bank is far less important than keeping your family intact.,Right,american-greatness,Economics,1,1,bd36b707-2c47-4dc0-89dd-92b2b78aaa63,4d1a9012-4339-4cf4-ac4c-b7182f8518f9
"However, she ignored two billionaires who are not Jews on the list.",Lean Right,hotair,Geopolitics,1,1,f6fc496a-746d-4edc-89d2-c41f3539ecb3,5e60f85c-c9cc-4ffc-b998-2acfea62c17c
Please try again later {{ /verifyErrors }} Grand Theft Auto V turned ten years old in September and since then news on a sequel has been extremely scarce.,Lean Left,the-independent,Gaming,0,0,218c6f7a-a7ab-4c5f-a038-7f19b2e808e2,5af3c0b1-938b-4ca7-95ff-5577e27f3ac7
"It’s the fully built CTRL V2 with a low-profile case, which has an MSRP of $200 - though, as of this writing, Drop is taking preorders for it at a discounted price of $179 (orders are due to ship later this month).",Lean Left,the-verge,Conversational,0,0,43560070-da5e-4f86-ad27-d3021d4939b2,3534acc0-11a4-44c8-827e-5b844c900583
QAnon was once a fringe phenomenon - the kind most people could safely ignore.,Left,alternet,Conversational,1,0,726613b3-06f3-41db-9835-7301a235ed85,45bb5eb1-6e60-496e-b5cf-838a4bd96660
"Mr. Wilson contacted Clear Channel, the company that handled advertising at the airport at the time.",Lean Right,zerohedge,Conversational,0,0,1cf8eef3-a1d0-4147-b78a-b3db7aa6928a,56623083-291d-4124-b1f1-50d2ebea38bd
"Remove tart and tray from the oven, then carefully lift out the beans and foil.",Lean Left,the-guardian,Gastronomy,0,0,82e144fa-4438-4bb8-a8b3-7875d248bacd,3e3ddebd-59e7-43ba-9170-9696988fc72d
And do you think that the violence is ahead or behind?,Right,newsbusters,Politics,0,1,53635f88-35f3-4db1-9c8c-57e1d1b252ac,573495e0-e5db-4f3f-9426-ad9d17cf4c4a
"If it wasn’t already clear, our democracy is in very serious danger and everyone needs to wake up to the threat.",Left,current-affairs,Politics,1,0,ab2d2a10-08f2-4ce5-870e-8d16619fb270,01884a82-5704-4353-895e-0b46bd1a9bf1
"Well, if they do not run away, then you have to transfer them to another place if you want a Jewish state.",Right,townhall,Conversational,1,0,fe7dbde4-8332-48a2-9090-75627d5af538,a7bb8bac-e95f-494c-948f-80543fb5dd8b
This is the same reason why conservatives like Candace Owens defend Andrew Tate.,Lean Right,the-christian-post,Geopolitics,1,0,e32b6c3f-cd5c-4568-8c99-81d77711d1c4,176ad34b-a9a5-42b2-ba10-0409ed946e32
"And I think that the incentives in bank regulation are so messed up, and so many people have an interest in having them messed up, that it's totally crazy.",Center,cnbc,Finance,1,0,2f4ce838-f7ce-4b0c-9833-208dc9f2d049,be79a248-9cf6-4d09-9688-2a369f6e65d9
"(AP Photo/Fred Waters) These recollections are gripping precisely because Reed serves his fury cold, laying down the minutely observed details and letting the implications speak for themselves.",Left,current-affairs,Politics,1,0,873994cc-04cc-48ad-8f36-708d1897e74b,53091565-785b-4bab-8e22-e5acb416cde2
"Some schools are trying to combat all these outside forces and institutionalize bridge-building, as they have antiracism.",Center,christian-science-monitor,Geopolitics,1,0,712ad863-65f7-4047-bdb0-1c688fdf7c75,297fc4e3-01bc-426b-9954-a4c1004ac6df
"The USS Carney has shot down multiple missiles and drones launched from Yemen since Oct. 7, when terrorists from the Gaza Strip invaded Israel and killed about 1,200 people and took 240 others captive.",Lean Right,just-the-news,Geopolitics,0,0,9b7ce818-4a2e-4f07-89e6-a71b03d4fb56,aa9adf57-c120-4137-8baf-364b77e5c3dc
"Once spurred mainly by concerned parents, book removals are increasingly powered by organized groups, elected leaders and legislation targeting titles that don’t align with their values, PEN America found.",Left,alternet,Politics,0,0,d3b1f18c-8777-4434-88b4-8840e35ad5d5,ad1be9c5-e493-4c9b-9f55-7294b4f815de
"Gates is far from the only public figure with his nose in a book: Plenty of prominent people in tech, politics and business self-identify as avid readers.",Center,cnbc,Finance,1,0,ac653d74-dde1-4455-bf8e-e32da6613467,01b9742e-67bb-4973-bae8-5367ee4a042a
"However, innovative programs are working to ensure that incarcerated students are able to experience the college research process even under these challenging circumstances.",Left,alternet,Education,0,0,63e34c35-281c-4e6f-b2bc-b8d6626facab,c7a2d4dc-fb95-451d-bf7c-dc3884b868d0
"As the Nigerian fashion scene continues to flourish and the conversation around LGBTQ rights gains momentum, the transformative power of fashion in this diverse nation remains a source of strength and inspiration for many.",Lean Left,washington-blade,Conversational,0,0,90dfec18-7ef1-43b8-ae89-93b30c963100,d2eee161-58a6-475e-a38d-23053c52a526
"Fortunately, the chief rivals of the United States - whether they be Russia or China - are run by overlords who are also capable of making enormously stupid policy decisions that avoid the delays inherent in the decision-making processes of most democratic governments so that they can be implemented more quickly and with even more disastrous results: Russia invaded Ukraine in 2022 and incurred ruinous worldwide sanctions while also driving Sweden and Finland into the arms of NATO and convincing an increasingly-assertive EU to seek to expand its membership eastward to both Ukraine and Moldavia.",Right,newsmax,Conversational,1,0,2699bb1e-09bf-4223-844a-b811871d984b,db315ef7-629f-4c89-afa7-114a615ca2f0
"I’m often skeptical of the crypto industry’s complaints about Gary Gensler (a friendly reminder to check out our new profile here), but I was reminded last week of a tangible area where a lack of clarity could have a real impact: the pesky question of whether collectibles like Pokémon cards are securities.",Center,fortune,Conversational,1,1,4048ef6c-92cc-4b5d-b2bf-27cf844c8e45,d3881116-4a68-403b-bdae-8c564af441c3
"I had to tube a planned column on the difference between capitalism and corporatism - and the sad reality that we’ve got ourselves the latter for an economy - so that I can call Joe Biden - the corporate Joe Biden, you understand, because he’s surrounded by people who are every bit as bad about this as he is - a dirty liar once again.",Right,the-american-spectator,Politics,1,0,8149cf61-0d8c-41e8-851a-9dc54468224c,892fa4a9-0158-4770-b52f-0030d166612b
As they try to come to terms with the gross injustice that most people couldn’t really give a toss about them one way or the other.,Lean Left,the-guardian,Entertainment,1,0,5462309e-20e0-4ff2-be0c-7c785611fefd,8c194605-9604-49cb-a118-dacd0d5de007
This makes them less effective and increases your chances of infection.,Center,cnet,Gadgets,1,1,56c28df6-2c97-4756-89f1-6a9a4103533d,e554dc68-4d4e-46dd-b894-b265f3cde44c
"And it shows enormous discipline to have made an entire artwork about Northampton and the gothic without mentioning the town’s famous resident Alan Moore, perhaps the most gothic person alive.",Lean Left,the-guardian,Entertainment,1,1,2ae3f851-deff-4c0a-b9e5-ccfe589f27c5,f5230a49-18ac-47dc-bc18-90e9b9976c95
"The Telegraph reports that at least 100 children, some as young as 12, have been given the drugs since July 2022 regardless of the NHS’ decision that month to stop doing so based on a damning review by Dr Hilary Cass, former president of the Royal College of Paediatrics and Child Health.",Right,wnd,Conversational,0,0,5ce27114-7431-4a1f-81a6-c4ae5724d026,f525c2e5-ef79-4bb8-b59c-e01b8775ed82
"Unfortunately for Blinken, Hamas followed that bluster by refusing to release even a list of future returnees and -- doubtless resupplied by fuel sent to Gaza as a humanitarian gesture -- fired rockets on Israeli civilian centers.",Right,american-thinker,Conversational,1,0,c88cebfb-753e-4026-aef6-9ac305a105b8,05b07c53-f15e-4cfd-b2e4-8710a30ff5b4
"In order to survey the huge amount of ground - 144 million km2 - study lead Dr Benjamin Fernando of the University of Oxford worked with the European Space Agency, the Chinese National Space Agency, the Indian Space Research Organisation, and the United Arab Emirates Space Agency.",Lean Left,the-independent,Conversational,0,0,aab14310-a119-4eb5-abe1-b5b069e5222a,90035303-e864-4e58-a100-aec7a06ad69c
The truth is that it is neither of the above but instead falls somewhere between misunderstanding and disagreement.,Lean Right,the-christian-post,Religion,1,1,d64ac7df-d9c9-46a6-b6d2-0003fc19cbbb,81836d6c-2a47-447e-8364-3d3488222c34
"This speedy crumble has a few healthy shortcuts, but the end result is bang on.",Lean Left,the-independent,Gastronomy,1,0,236491ab-a75c-4450-afa9-d9d5f9cc188e,147bcad9-4e08-4cde-9ddc-01934e18e111
"It is stunning evidence that all 66 books of the Bible, though written over the course of 1,500 years by about 40 different people, represent a fully integrated, singular, cohesive and miraculous message.",Right,wnd,Religion,1,1,38f6d38c-9de1-480e-89c8-ffbbf982a707,90a96fab-6d19-4a8c-980a-b5a09c0154c2
