text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"His cat-eye glasses, lenses tinted pink, are giving Clark Kent meets P-Funk Mothership.",Center,wired,1,0,8cd35024-b1bb-4e9b-985e-2eb9cc681e9c,465efd69-ce24-48ee-8b6c-5876915a0333
This gift box from the three-star Michelin restaurant will make an at-home date night feel just as special.,Left,new-york-magazine,0,1,54bcdc44-3aa1-43f9-a531-2ef43cd63fa1,c0aebc5e-a52a-45f6-a343-352b613d0ef7
"Stearns isn’t necessarily looking for more left-handed relievers, but he is looking for relievers who can pitch to lefties.",Left,new-york-daily-news,0,0,60b63d24-918c-4d71-a811-ec3ff0059033,8b40b689-b540-48f0-aaf0-d92116f38aeb
"Like, it is satisfying to be like, This is nasty and we love it, you know?",Lean Left,vanity-fair,1,0,91498f4c-6abd-462c-90ad-26a51ce6b631,9bd6e7f6-2f3c-4898-b872-7365e3cde1cf
"Look closely to see tiny snowmen, reindeer and sleds tucked between the trees!",Lean Right,new-york-post,0,0,fc92c92a-37d6-4b75-9feb-1841aed528a2,075f46af-9943-4e2a-bd04-d7cca3e43fc3
"At the moment I’m reading Anne Carson’s Nox (New Directions), which doubles the meaning of an unputdownable book: the pages unfold like a concertina.",Lean Left,the-guardian,1,0,f1d898db-32b7-4910-959d-b175ce011539,3581cd68-8b44-4006-ba18-59bab32de0f4
"A friend of mine switched over to the finance department and in turn, nearly doubled her pay.",Left,slate,0,1,d1aaeb28-6fb6-4e22-b3be-458391d37435,0574d39f-acd6-4ac5-904d-eeadc3dcffec
"Expect Calderón to ask questions on immigration, gun control, and other items from the leftwing policy pupu platter.",Right,newsbusters,1,0,38e4309d-d2aa-4aac-b4be-7e68caf4ec48,826b446f-ee21-42c7-be17-af462eda47af
"Of course, and as we noted at the time, Lee wasn't akchually talking about Nazis in Germany but was instead casually applying that label to domestic opponents of the policy array that Univision championed (and still champions) as a corporate client of the Democratic party.",Right,newsbusters,1,0,b0ea129e-4ffd-465a-93b0-897faf287f87,60deafaa-1b6f-48a3-95fd-9eb43cfca8e1
"The story’s present-day framing places you in the role of a hacker, one infiltrating shady megacorp Abstergo’s latest attempt at manipulating the past to control the future.",Center,wired,1,1,337a184b-5a97-40c6-bef9-718980e1ce8f,d4a6ad71-f505-4616-a86d-644ea3d4fa91
"To put that into perspective, in Pep Guardiola’s competitive reign at City, only four opposition teams have had more: Arsenal last season, Brighton at the end of 2020-21, Wolves in a freakish Boxing Day encounter in 2019 and Barcelona in Guardiola’s first season.",Lean Left,the-guardian,1,0,9d9d10fc-d417-44ad-9a45-065381d40969,a3e93028-b2d0-4248-93d1-e541230e28e2
"The hearing would rumble on, but Virginia Foxx’s work here was clearly done-and as Presidents Gay, Magill, and Kornbluth understood all too well by that point, anyone thinking otherwise could just shut up.",Left,the-nation,1,0,bd52d7d0-d0e7-4300-89c8-11d86e770e73,8ebf7cb9-094e-461d-9403-6deca0c97fbc
"Mr Kotak paid 12% for funds he lent at 16% to suppliers waiting for payment by Tata, a conglomerate, and other companies with strong credit.",Lean Left,the-economist,0,0,07e6a9b5-8602-4670-a0a4-b457819d40e0,b887ac41-d5cf-42f5-aaa8-3dcd2d03a29f
"After taking power in 2021, the Taliban banned girls from secondary schools.",Lean Left,the-guardian,0,1,02f9bf34-8608-4761-b3f7-2f2fb0ef3eb9,b9c3b5ad-5cad-42a9-8b62-f6a1fce0a9a5
"Alito, for example, spent a surprising amount of time jousting with Prelogar about why lawyers in an 1895 tax case did not cite a different, 1871 tax case that Prelogar discusses in her brief.",Left,vox,1,0,2da17a07-001a-4c2a-9725-5a9e9ad3172f,7f91eaba-8f84-4015-9cd1-55964c01aca6
"Finally, in Monsters: A Fan’s Dilemma (Hodder & Stoughton), Claire Dederer explores with bracing honesty what it means to admire art made by artists she finds morally reprehensible.",Lean Left,the-guardian,0,1,b3f92501-c4c8-43c9-ba0d-efd419fb2f2f,3581cd68-8b44-4006-ba18-59bab32de0f4
"The seasons are changing and as Arizonans enjoy the warmth of their homes, an unwelcome visitor may be lurking in the shadows: the kissing bug.",Center,az-central,1,1,b7e8b19b-aaa0-4549-9d7b-c2f822899a9b,d71043b7-54f2-49ff-b292-90f6166adfde
Satin Doll Revue at Bert’s Warehouse Theater Hear some of Detroit’s top vocal talent as they take on the personas of top jazz and blues stars.,Center,detroit-news,0,0,bbd0af44-ddfb-4305-8ce8-457bf295adbb,44eeb392-edd9-42fe-9304-226c5f0ddb5c
"The camera is unrivalled on a foldable, with a 5x optical zoom similar to a regular Pixel 7 Pro, making it feel less like you are trading camera quality for the folding form than with rivals.",Lean Left,the-guardian,1,1,98182f50-94f0-4cd5-9473-7a8ce19650c7,bd0808df-48cd-4700-b478-9d154e36fb05
"I’m not a medical professional but anybody with a lick of common sense knew that strapping a decorative piece of cloth around thr nose and mouth for hours on end, while simultaneously pulling said mask up and down to speak, eat, and drink was not going to protect against COVID, especially as it pertains to children who have a VERY low risk level to begin with.",Right,fox-news,1,0,22a151f2-ac61-4aff-8f00-9b80b4ca4f87,e0174e3f-0d7d-4583-b0c3-ea7345e274db
"This October, however, Mr. Golin and others say they feel a sense of isolation and even fear after the Hamas attack on Israeli civilians and Israel’s continued bombing of Gaza - as well as surprise at the very different reactions of neighbors who had been so supportive.",Center,christian-science-monitor,0,0,f37613cc-b039-4e19-858b-17017a0e9430,89d7c33b-9535-4ff1-8499-3e8ad9c00ed6
But American defense and diplomatic policymakers blindly refuse to grapple with recurring massive deficits and their coming impact on the U.S. international footprint.,Right,the-american-conservative,1,0,63ec19ec-4e51-4ad3-904b-0d1baae24251,93378f90-1f4f-445a-a7b5-54ebabb201b3
"Fournier doesn’t seem to be making any public statement in response to the allegations against him though, despite how influential his organization has been.",Left,occupy-democrats,0,0,c2e0834a-ca54-4004-baf7-7496b127bbd7,efba55a9-9036-45fb-8a69-0fa19ad182e3
It calls for stepped-up prosecution of anyone providing or distributing abortion pills by mail.,Left,alternet,0,0,9dfbb7fc-314d-4564-b30a-cac7d10d222e,1c5a2224-8bf4-4fc3-a16d-e54e8c5debeb
The group that founded unfoldingWord developed a way to address this problem.,Lean Right,the-christian-post,0,0,9c22ffbe-1543-475f-a171-2fa14e62ea0a,974f389c-eeb7-479a-959e-b67ed0a7b224
He healed him and did it in a most unusual way.,Lean Right,the-christian-post,0,1,a393bf24-8248-4293-83d6-8159b3a4f7a9,d75e0f35-aada-49ef-b883-6fb0c419acbf
"Recently, Judicial Watch sued the U.S. Office of the Director of National Intelligence (ODNI) for records concerning censorship of social media users.",Lean Right,judicial-watch,0,0,6d4ff469-43d4-46bd-b1ef-837ae43653d8,f3f79b60-1cf8-4301-89a0-27122a2c3700
"Yet in raising expectations about curbing violence and poverty, Mr. Petro has also stirred impatience.",Center,christian-science-monitor,1,0,68b06d59-bacf-4109-84bf-03493dd0e2a4,15733955-6da8-4813-a611-900cfda01a7f
"Share this article Share Sanders, a champion of the left, has angered many progressives as he continues to refuse to back calls for a cease-fire.",Lean Left,washington-post,1,1,e94ca680-ce42-44ba-9836-4d0e11f3617c,eca8b5ca-2d1d-4f46-a0d9-6f4d93ce3ab4
"Watch this: iPhone 15 Review: A Big Upgrade for Older iPhone Owners 08:21 There's also a new second-gen ultra-wideband chip inside the phone, enabling it to pinpoint the precise location of friends and family members that are also iPhone 15 users.",Center,cnet,0,0,5a55c1fa-56ba-4e65-9a81-482b2b4c9cd7,e98831ef-0c56-4db9-9f17-f55bc9a6ca13
So this has been a tremendously entertaining podcast series to put together.,Left,vox,0,1,35e1e56e-4ea2-40c3-8181-6e8925135501,a4c1d907-056d-415d-8aff-ba9af1adb4f9
"But it was a sort of cynical strategy by Netanyahu that was very controversial in the past, and some past ministers of his resigned over it.",Lean Left,npr,1,0,2ef3c850-df26-4b56-9dfd-88f8e092de32,0f2e9cc3-8382-4dba-8318-28cd2e74a03e
"Li, at the time, refused to impose dogmatic regulations on WeChat, and instead gave it a greater freedom to develop on its own.",Lean Left,the-economist,1,0,3acd21d7-a136-414e-be3b-f2cfd33e400a,3b60eaa9-69c8-41db-bbf2-e967b0d7ad2f
"Style them with tights and minidresses the Khaite way, or pair them with a statement coat, as seen at Bottega Veneta, that is the outfit.",Left,vogue,0,0,9d1bdd05-bafa-4d4b-80a2-5fc3b958f5e4,c3d6e125-327d-4174-ac1e-44472bf30862
We are freed to surround ourselves with those who reflect our deepest values-parents included.,Left,the-atlantic,0,0,385ae694-28ce-4a1d-a3c1-3725eca92215,d7c4373b-e819-4f26-81bf-e8bd338866c2
Bill’s life is built up so patiently with each exactly right detail that you do not disbelieve the horrors when they come.,Left,the-atlantic,1,0,182a6aac-3d87-4e92-985c-f5a1eadac205,506a4918-99ee-4a80-83a3-339f1b08b3e9
CLICK HERE TO GET THE FOX NEWS APP Kelce said he was not privy to any matchmaking until he received a text from Swift herself.,Right,fox-news,0,0,d9e68d25-7da0-42be-9a50-778a4ebfcfdd,25d5f302-62cc-4e6e-a1e4-000de2a42a2f
The United Nations COP28 climate summit has become something of a Davos-style show - a place to see and be seen.,Center,christian-science-monitor,1,0,929d514a-7376-4695-a33e-06dde8295c3e,6d768bc7-aa95-46e6-b071-97200b1ff12a
"For Emerson Electric shares to go even higher, management needs to demonstrate its portfolio adjustments are working as intended, particularly its recent acquisition of National Instruments .",Center,cnbc,0,0,bb59983d-c88f-467c-9c63-de95a6d2488a,adfff55c-8edc-43e8-aaeb-6d79a378c185
"The AFB, a non-profit lobbying group founded in 1919, said the decrease in the overall price is driven by a drop in the price of the meal’s expensive component.",Lean Right,fiscal-times,0,0,e2c30090-0137-41a9-988c-4e2e41b245dd,ac35e3fb-291d-4575-aec0-a0642f8d8a63
"If you rent a scooter, try to rent from a local company rather than one that's foreign-owned.",Center,cnet,0,0,bd23d113-b142-435f-9932-7a750461fd1a,a0c62f90-9717-4c58-9011-aca6cd0378b9
"If you walk through Battery Park in lower Manhattan, you will find the Netherland Monument - a 1926 piece by the Dutch sculptor Hendrik van den Eijnde, and one of the many structures in New York that perpetuate the myth of the sale of this island.",Left,huffpost,0,0,d77d1263-8a17-40ef-bca8-a21b0a35af05,276105b9-25e9-4f6a-b791-48a1277f1fb3
"Apple told CNET that there were four causes that made an iPhone feel warmer than normal, none of which were specifically tied to Pro models, their titanium design or the iPhone 15 series specifically.",Center,cnet,0,0,417a6329-1370-48e3-95a5-02dd027aa855,6b03c52c-033a-4cb2-bebd-f4471bc4cde1
"AMX-0035 (now called Relyvrio) tastes pretty awful, Brian says, but he thinks has made a huge difference.",Lean Left,cbs-news,1,0,ee971fe2-6f7a-4639-aec9-6d91ed9df25e,90323463-d3cd-4824-a1ca-a03a95e2525a
"BREAKING: Karine Jean-Pierre’s office sent me another warning letter and filed it in court, which was their objective in the first place.",Right,independent-journal-review,0,0,222b50a0-42f7-4936-9ba5-bdb401e09080,3d643b9f-03ad-4b69-a5ac-6172751da086
"This sets up a greater problem, one that never really gets resolved in the book.",Left,new-york-magazine,0,0,bf05e854-71f0-4ce5-bfa1-129464f8d1af,838ed339-71f6-4acb-99ea-d11018040ced
"If deterrence fails, the next rung on America’s ladder of escalation is defensive action, which is still relatively easy to justify to the American public.",Lean Left,the-economist,0,1,905e95f0-a976-4423-937f-b01c4d9c771f,631f120d-98de-4457-ae62-220f317ba727
The strategy of attrition failed to reduce the guerrillas and was in difficulty even with respect to the North Vietnamese main forces.,Center,foreign-affairs,0,1,83c88e62-b561-47a7-8a4b-83eed4e6bec7,31c97eab-40b2-4ac9-82d0-26eea8fd813f
"We all need a plan B,"" Haley said when asked if she agreed with BlackRock CEO Larry Fink's receptiveness to doing business in China.",Lean Right,fox-business,0,0,5b07d11b-fdda-4038-8a44-016e187b06c7,f0b474bc-f69e-4651-9b04-f3bcc0257ca3
"By the mid-1960s, the lake trout harvest in the Great Lakes had declined to less than 200,000 kilograms per year from eight million kilograms per year in the 1920s.",Left,alternet,0,0,69961dfe-41a9-46de-8680-553eda6f86d4,c646ea9e-05ee-49be-8290-c0e639ebb876
"He said all of them, including Muslim ones, of which the Ivory Coast is increasingly an obvious example of ascendant Islam.",Right,the-american-spectator,0,0,9acc16e7-e59d-4e98-a1c8-14702c4bada3,94abbbb2-648d-4351-b48e-79bc1540f162
Qatar has tried to appease both sides by serving as an intermediary between Hamas and Israel.,Center,foreign-affairs,0,0,9e5501a2-e79e-4776-87b9-3fa89e1e1ed8,faf96417-68c5-404d-bc58-94cfb85bce7c
"Two years later, it’s still stunning that the whole computer is housed in this 12mm-thick frame.",Lean Left,the-verge,0,1,649b8617-c7cf-4968-a46e-303127eab2bc,f16e79bc-49dc-4bdd-a321-ba58da898497
"Meanwhile, women without children are often described as biological failures, or as deviant.",Lean Left,the-conversation,1,0,a462da76-9a6a-42b9-9912-f6dc0fcb8438,46df2317-a79c-4b8a-9e4f-5a7505353380
"As we grow accustomed to these three features of online interactions, we become primed to see these as desirable aspects of our sexual lives.",Lean Right,christianity-today,1,1,7a64bd70-3b0b-4d56-aa50-530d6a8beacf,5461775c-aeb1-4eb9-848c-abcedc2ba85c
"It also reviews problematic issues related to the selection of topics, methodologies and research tools, as well as the inability of researchers to epistemologically break from their preconceived ideas while dealing with research topics, which then results in a functional defect in findings and undermines their credibility and objectivity.",Lean Left,al-jazeera,0,1,180bf823-3adf-464a-8f1b-4d03e78d13c7,d40997a1-d1de-466b-90b6-1c887490f87f
"All right, here you have a square, a two-dimensional figure, and here you have its three-dimensional counterpart, a cube.",Center,wired,0,0,420f32f2-4893-46d4-b8b5-4c7fc7340164,6f0eb12b-d86c-4b99-b314-649e1de0da8d
"And where, as you remember, he refused radically to show any pictures of the atrocity.",Left,vogue,1,0,5fce1c3b-d1b9-42cb-9b8d-23bf7529efa4,67f16ddd-d9c8-4bbb-8b6d-824372b6a74c
"The novel has exciting set pieces and plenty of cloak-and-dagger maneuvering, but what elevates it is Herron’s clear-eyed portrait of state power, in which lowly civil servants joust with formidable MI5 leaders who may, in turn, be toppled by spies who have long ago come in from the cold.",Left,vogue,1,0,24df9e33-6a05-442b-a400-c96ab60a03d7,610e9357-dd86-42fd-86a9-ea2443eb5199
CARl: view role ↓ They’ve put so many Maya Angelou quotes on these walls.,Left,the-atlantic,0,0,aec291e1-4144-4f8d-9b16-f97a67db369d,1351f38f-e00c-4e1a-82eb-849fa1a4f5d5
This was so totemic it got her a new nickname on Twitchy.com: Pocohamas.,Right,newsmax,1,0,14bcacc4-c74a-4ed2-b2cc-034c1fca16c5,7a7c081b-8c06-4a8d-9142-604444bb5bdf
"In practice, it simply means more police, oftimes using them to coax information out of one group of people that can be useful in arresting another.",Left,alternet,1,0,6985b8b6-7c23-4121-8b1a-6d3e9da18892,777cad4d-48a0-449f-a8a3-b2d5133a3e4f
"It’s the latest in a long history of hardships, including some in which the US has played a role.",Lean Left,cbs-news,0,0,e60b68eb-e2fd-491a-98b0-aa27ac2abd4d,36d3ed07-66d6-4ced-823e-cb0640c28dca
Yet two supposed wins she highlights were hollow and produced little in real-wold results that bolstered the security of the United States.,Left,mother-jones,1,0,026306d7-f40d-4458-a09d-fc4f59d2c04b,b5871267-d328-4c32-b16a-ff8f0043994f
"Diannie Chavez/The Republic Cassandra Erwin holds her hands to her mouth during a city council meeting at the Queen Creek Town Council Community Chambers in Queen Creek on Dec. 6, 2023.",Center,az-central,0,0,e5873fb1-7bdc-4aa5-a282-b6cb6160cbe6,ef166550-a4cc-4f02-bf5e-9a0db94ed77d
"Cats are notorious for not wanting to get wet, yet they still have to drink water and risk getting a drop on their fur.",Left,boing-boing,1,0,268b5a18-3531-4de3-9941-4f0646991dbc,80c41f50-70b3-42cc-8245-9f1e9224836a
Werner is working on a book project about Father Lord and the Hays Code; Christian Peschken is involved in the German translation and publication.,Right,national-catholic-register,0,0,437d4607-90dd-4c12-819c-46bf23f87524,07411d19-1cfe-4895-8411-41df55d09e57
"Something to Give Each Other is, in principle, what its lead single promises, an album about pleasure and lust set in a permissive, after-hours utopia only daylight can pierce.",Lean Left,npr,1,0,81732b72-5e6f-4aad-91ac-291941cec65f,c5ba0671-15db-4cff-94e0-d5df7619ccba
These decisions not only reflect the Army’s urgent need to attract new recruits but also underscore the evolving landscape of military service in modern America.,Right,the-federalist,0,0,8594ee21-5dcc-4ed0-b94e-1053e26325e6,99ec0a9a-c20d-46d4-b03d-381040874478
Nobody could just let it slip out their hands at one moment.,Center,christian-science-monitor,0,0,dff3a94c-b795-45b6-9afd-0b4ade0e7904,f7ba2686-94c0-4f48-96b1-f1ca0dd5be24
"In August, companies such as Adobe and Gilead Sciences paused spending after Carusone’s group found their ads running beside pro-Nazi posts.",Lean Left,the-independent,0,0,bfdd4e5b-8a4a-43e4-a80b-e574f4266027,51458f13-e893-48e5-8fcb-0d35a2ab9ed4
"Consequently, when the Democrat Party wins elections, it claims broad mandates; when it loses elections, it ignores the popular will of the people and turns to the permanent government and its cultural surrogates to sabotage the Republicans and push forward their American Marxist agenda.",Right,american-greatness,1,0,e22ed88a-3a67-4651-9f96-2501bbcdad0c,604b3829-3b90-43a0-bf19-b9605b27cd40
Tory Burch has its signature scent in rollerball form for you to gift to your bestie or mom.,Lean Right,new-york-post,0,0,f7db7aa1-531c-4ac8-b2f3-a0d839e75613,8d3f9af4-9cbb-4a41-8edc-e2a338de3cc1
"With Wednesday’s action, Montana will no longer require the directors of libraries serving more than 25,000 people to hold a master’s degree in library science in order for those libraries to receive state funding.",Lean Left,montana-free-press,0,0,3a3884e2-1ca1-4d23-91a7-4855c7ea70bb,af21a914-2c02-4e97-98d3-b1b533aef15e
CAMPBELL walked from the residence to the shoreline of Edgartown Great Pond and obtained two paddleboards and two paddles from the [redacted] property.,Lean Right,judicial-watch,0,0,3fef94fd-3e35-44eb-8529-0636e634792d,07beefa9-0287-456d-80ef-a1152328ca7d
"Men have sex with women, men have sex with men, women have sex with women, women have sex with men, and so much like today, it was really a spectrum of sexual behavior, sexual performance, sexual interest.",Center,wired,1,0,5fc40885-3cc6-4419-a2e1-5e0b02162a92,0b546dc7-ec79-41b2-8ff5-1608a1e90209
"Without them, no media organisation would have the material to accurately report this catastrophe.",Lean Left,the-guardian,0,1,125c0163-a358-4824-981d-8aab8e8f47bf,a33bfcf5-a0a5-4fe7-850e-ccdc885bef1b
"And its newsworthiness lies in that simplicity after decades of heinous obfuscation: Schools can simply pay athletes directly, via a trust.",Lean Left,washington-post,1,0,17891146-1497-404b-ae7e-3780f07bf3a0,b0b23893-984c-4a0a-ac34-8ce5ca97254b
It said on Telegram messenger that heating to residents was disrupted but did not give a specific number of people affected.,Right,newsmax,0,0,c76ad90e-7400-4d78-97ea-433be959409d,d2328b1e-eecd-4025-8471-e95a8b1001cd
"My sister is a well-educated, well read, (albeit of the New York Times variety) and strongly outspoken woman of the world.",Right,american-thinker,1,1,ef76bd8a-b4e9-41f0-b7c2-e4e718a8a15a,1d26a7c8-e212-478b-8194-2ba630bccf6b
As well as the right to seek retribution for what was done to innocent Israeli citizens on October 7th.,Right,townhall,0,0,7ac12a18-974a-492b-9b17-90632cb8a4da,fee1d9d8-9540-473a-b784-95f993ce5520
This does not inspire confidence in the government’s ability to manage additional retirement-related funds properly.,Lean Right,reason,0,0,65e856d8-fc3d-4ccd-a1a3-dfda75cf641a,01703ded-f027-43df-a73c-a4b3894d3819
"In turn, that fusion of war making and constitutional principle became potent stuff for later generations.",Lean Left,washington-monthly,1,0,c70cb218-6b62-470d-9488-5ce583053ff4,b57e2f4b-6bb6-4289-bb06-6bdb2bbf4c9e
"By giving elective power to the states, the framers of the Constitution had constrained the role of the federal government solely to the responsibilities delineated in the Tenth Amendment: The powers not delegated to the United States by the Constitution, nor prohibited by it to the States, are reserved to the States respectively, or to the people.",Right,american-thinker,0,0,a79de719-4392-43b3-91b7-82bc3b7a0a99,f3e5cc3f-5053-4489-9c7b-1f44d64b62c6
You can buy complete basic single-vision prescription glasses for less than $20 online.,Center,cnet,0,0,002aba32-5dd5-4103-b75c-6e30a7dc96e6,27c59811-eb0b-428e-9011-7f5a4f9fb284
There’s a practicality about the dating life that wouldn’t seemed possible earlier in her writing career.,Lean Left,variety,0,0,c044bec8-b36e-4fd9-b68d-983dc63a0f36,5637fdd4-0262-4203-9043-7d9cc671e7c2
Berkshire Hathaway's stock portfolio is stuffed with companies that are also beloved by Wall Street analysts.,Center,cnbc,1,0,689186aa-ede9-4e9a-a1aa-dfae15788c9b,b2cd0919-3b95-4d06-8c80-3772aa129e87
"Wreaths Across America is a national organization with over 3,700 participating locations, focused on the mission of remembering, honoring, and teaching.",Right,fox-news,0,0,a52ccc56-1266-4fdb-addc-7d0d10c50029,df3ad3ae-de93-41b6-9d23-1711ece72151
"By continuing to allow for the gay/trans panic defense to be a valid legal excuse under Kentucky law, the legislature sends a message to our LGBTQ+ community that our identities are worthy of rejection, cruelty and violence.",Lean Left,usa-today,1,0,b157c046-d98b-4fa4-9959-8f2724f8936f,0db6afab-9358-4e88-84e0-bb1e5e0027f0
"While we love her more than life itself, we’re frustrated that my husband’s parents can do little else but talk about their granddaughter.",Left,slate,1,1,8e1cf3b6-5575-4ee7-bca9-c142975dda88,cf5dddc9-8383-4ac8-b861-62e4a7cfd06e
"Donald, everyone knows you’re weaker, unsteady and confused all the time now.",Left,occupy-democrats,1,0,7a41089f-89fb-4a95-8ef4-24af1a2961cc,8bef4091-790b-43ba-bf52-3e5689f4bc9c
"During the Ice Age, modern humans evolved and spent hundreds of thousands of years spreading to every continent save for Antarctica-but they didn’t leave behind any pits of bashed-in skulls, or at least not any that we have found.",Left,the-atlantic,1,0,cf3b1481-102e-442a-b727-15119d5cde8e,df98d708-643d-4a97-9c16-536c3c4a6cae
"But, she emphasized, the coalition has demonstrated its ability to organize and defeat them.",Left,new-republic,0,1,590d0a48-3d79-48ec-b1b2-25bb9533afcd,b1a1c0cd-fcf6-4a35-b01c-8d60c238ed2b
"The Black Panthers In the late 1960s and early 1970s, the federal government sought to repress and criminalize the Black Panther Party for Self Defense as part of a covert and illegal counterintelligence program, known as COINTELPRO.",Lean Left,the-conversation,1,1,c027e187-7f81-4189-be06-e1aa03187aaf,8cdb7c72-7848-4121-b994-275aeab4bf58
The latest version of ChatGPT (version 5) is already frightening some people.,Lean Right,hotair,1,0,992989f3-590a-48c3-ac03-0fe1efe6182f,26409608-e77c-4cae-a593-0fe211a2267f
"So for the first decade of the settlement project, it was driven by center-left governments.",Left,vox,1,1,604c72fc-2cc3-4992-a7a7-c8f089427904,ec5f518f-6862-4e5b-bfa6-b56d579c4219
"People with epilepsy suffer quicker declines in thinking than people without the brain disorder, particularly if they also have risk factors like high blood pressure or diabetes, a new study finds.",Right,newsmax,0,0,349e846e-7c63-4da2-a006-8c666e03f243,f120064b-84c8-4583-9b40-58da9cbba061
"You can email The Moneyist with any financial and ethical questions at qfottrell .com, and follow Quentin Fottrell on X, the platform formerly known as Twitter.",Center,marketwatch,0,0,0d2bd6bd-5c9e-4105-91f5-08845f9f9864,5d3959c9-1600-4749-990e-0580f43818e0
It was also largely foreign to the American tradition of statecraft.,Center,foreign-affairs,0,0,00531312-8a70-469f-9d52-7606e84818ed,25c68d98-b5cf-426b-ac34-7117844eb6a8
Bose has tough competition in the noise-cancelling headphones but it's always run top picks like the Sony XM range and Apple AirPods Max close.,Center,wired,0,0,07e7b1e8-077b-4aff-a54b-fb5b56ea81fe,2b6bfd64-cb56-44ea-b824-884092a481bf
"For the next level, we're increasing complexity by making a beat off of one turntable.",Center,wired,0,0,29374296-e24e-45cb-81e4-2b4fe2befac6,6bf89603-7746-4c00-b270-ca3f1a092b84
"The Physicians for Human Rights Israel conducted an initial assessment and found Hamas had committed sexual violence on a mass scale against women, men and children.",Right,wnd,0,0,034f9437-589d-4108-958e-83e49e8ea00d,4da4b15c-564d-4ebf-9a7b-1ae7981a7e54
"For many, traditional recipes offer a way of honoring one’s heritage.",Center,christian-science-monitor,0,0,358d3fa3-bf4a-4a78-920f-b1bca102e479,18aaef7b-b2c3-4373-8188-80d486499d76
"According to the Center for American Women and Politics at Rutgers University, 98 women are currently serving in the United States Congress, occupying only 18 percent of congressional seats: 78 in the House and a record 20 in the Senate.",Left,alternet,0,0,232ecf36-612d-4ff4-b60a-f84732cfdb57,c73189f5-dcad-4f8e-a375-16df3f87cfcb
"Our original plan was to stay with a group of people, but at the last minute, Chris admitted to being upset that we weren’t going alone.",Lean Right,boston-herald,0,0,9a56e73f-6221-4ac9-88ff-182b5f997753,342970d6-784e-4411-86cc-97334b505c9a
The chief of staff for Republican Rep. Nancy Mace has reportedly been fired and two other staffers have quit in her Capitol Hill office.,Lean Right,just-the-news,0,0,ecb53779-244c-4f84-b5c0-4852936ff4e0,50383832-10b8-47c9-98a8-7797040b9a3b
"Mutual funds Rather than putting your money into individual funds, consider investing in a mutual fund.",Lean Left,time-magazine,0,0,898ae88d-279f-4834-b0dc-05ea1f2210df,dadf4ef2-1b83-4ad7-8501-f3cf063878b5
"The average price target edged down by 0.3% to 441.67 Hong Kong dollars, according to FactSet.",Center,cnbc,0,0,db1b1814-2ba2-4446-ae3e-540c9aab8f47,a183597f-ad5c-4f8e-b10c-633b54c03502
"This isn’t about halting progress but rather anchoring it in timeless values, providing a moral compass to navigate the waves of change.",Lean Right,washington-times,0,0,8547e3e9-f8e1-422f-adda-7e9bcb7f095d,c62e083b-e762-45e1-99b8-f6f74b32bb0e
"- LVMPD ( ) December 6, 2023 Fox 5 reported: University Police are responding to reports of a shooting at UNLV on Wednesday.",Right,the-gateway-pundit,0,0,52c47ab2-3542-4446-85c3-3b9b59b5f130,7d5c048f-3742-44ea-b01c-b80c329ec66b
"Advertisement Despite his dismissal of the anti-war movement and disdain for women, Kissinger lived most of his life as a celebrated figure among the rich and powerful in the US.",Center,quartz,1,1,e2748156-979b-43d9-8ec7-ddebc4e87a95,80e5f802-8f7f-442d-a254-19f091e6da9b
Like why does Apple or Google or anyone else bother alphabetizing your contacts?,Center,wired,1,1,8bda8619-3a52-4fb1-bda6-ca2ab7cd114b,ecb74dde-d507-49a9-8d32-4c9b6bdcd711
"Two boys, ages 8 and 15, were fatally shot at the camp Wednesday.",Lean Left,cbs-news,0,0,35293840-9e33-4270-ae7d-ec1e657a64e3,4f0929ec-f03b-47c7-8a7a-198ef131e6c8
"Ellis-Bextor never seemed entirely comfortable as the styled teen fronting indie band Theaudience, but has truly found herself as an all-smiling, high-kicking, self-deprecating showbiz entertainer.",Lean Left,the-guardian,1,0,bda0d7b5-242b-42ae-a0fe-a284730405cc,04ca9e17-824b-49b8-9e83-a73cc6f83f46
"On top of the fact that there’s no obvious rival, making a case to shove Harris aside would open an ugly racial divide.",Left,the-nation,1,0,59c7bba6-5ac0-4f95-90ce-68cd404e0319,54a31492-febe-48dd-b469-c7222071317c
"This is the indictment that those who were horrified by the events of Jan. 6, 2021, have been waiting for.",Left,alternet,1,0,8ca273ba-45d2-453f-ad8d-37285aae59c4,7e1394c3-8435-4ee0-9c07-5e3a7652fb33
"The Celtics, just like Monday, were unstoppable offensively to start the game.",Lean Right,boston-herald,1,0,5a8c791b-3776-468d-8095-ca2bff9f9ae5,2c66f2d3-76f6-46eb-9a71-c0eaae8cc8ea
"Noem's experience in raising three children, along with her likeability and empathy, give her a family appeal that has the potential to raise the level of enthusiasm across numerous demographics.",Right,newsmax,0,0,ed25b275-0e04-4acf-a831-75e3acf88544,4c905c2c-8bcc-4b48-90fa-c2a3f363726a
The first was getting canceled within an inch of my life and sanity.,Center,az-central,1,1,1fbba297-7c2c-48ac-a2bc-e0f6affd1046,7cf4e97f-4ba9-4afb-a8bb-eb8128c4940c
Israel fears this will give Mr Sinwar some control over events.,Lean Left,the-economist,1,1,2fdec082-d293-4fc3-9f35-d0982bd11d77,78f6d689-d6b1-45ce-9e79-7f03fc4a1c35
